global_step,episodic_return,algorithm,seed,run_dir
2168,14.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2204,11.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2212,11.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2216,35.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2260,50.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2304,25.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2312,13.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2364,38.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2400,24.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2408,24.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2452,59.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2460,24.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2504,13.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2520,28.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2564,11.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2584,31.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2636,59.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2648,16.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2688,31.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2704,50.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2788,38.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2804,29.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2836,33.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2856,17.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2892,22.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2920,68.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2928,23.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2972,13.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
2972,29.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3016,22.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3076,26.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3144,43.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3172,24.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3216,18.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3296,101.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3304,33.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3308,73.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3320,26.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3364,11.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3372,16.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3396,25.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3420,12.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3508,36.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3524,55.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3580,14.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3656,19.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3664,67.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3700,48.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3712,14.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3772,88.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3824,31.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3860,49.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3948,44.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
3952,23.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4004,45.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4020,18.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4032,80.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4100,37.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4136,29.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4168,34.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4196,24.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4208,51.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4296,32.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4316,27.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4380,61.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4404,52.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4452,18.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4460,41.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4496,11.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4528,31.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4544,21.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4592,69.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4620,31.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4712,30.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4720,25.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4740,49.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4780,63.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
