global_step,episodic_return,algorithm,seed,run_dir
60,15.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
92,23.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
96,24.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
144,21.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
152,14.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
156,16.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
192,48.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
248,14.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
252,25.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
260,26.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
264,30.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
340,20.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
344,20.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
360,28.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
368,29.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
392,13.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
404,11.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
436,23.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
460,17.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
500,24.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
520,15.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
568,12.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
568,17.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
572,51.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
600,41.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
640,18.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
664,23.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
696,24.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
704,16.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
736,18.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
752,14.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
772,17.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
792,56.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
808,14.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
852,11.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
856,16.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
864,32.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
900,32.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
932,20.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
964,25.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
980,12.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
1000,25.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
1056,23.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
1088,27.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
1140,13.0,ppo_per,3,runs\CartPole-v1__ppo_per__3__1784434163
