global_step,episodic_return,algorithm,seed,run_dir
2200,24.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2216,36.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2232,13.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2240,20.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2296,20.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2300,25.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2332,23.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2340,27.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2380,21.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2408,27.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2416,21.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2424,21.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2472,16.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2512,22.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2600,22.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2624,38.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2680,75.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2696,24.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2700,19.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2740,81.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2756,19.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2772,18.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2784,22.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2820,20.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2900,20.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2912,35.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2928,36.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2956,14.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2972,54.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
2992,16.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3032,30.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3040,21.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3112,35.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3132,23.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3152,30.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3200,12.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3200,22.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3236,26.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3260,67.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3260,15.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3324,16.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3336,19.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3344,36.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3376,10.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3416,23.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3464,22.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3516,25.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3528,16.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3552,79.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3572,57.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3572,14.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3608,14.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3628,25.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3644,18.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3692,30.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3696,13.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3728,25.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3752,36.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
3864,43.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
4012,79.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
4028,41.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
4088,90.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
4124,28.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
4128,25.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
