global_step,episodic_return,algorithm,seed,run_dir
56,14.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
64,16.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
76,19.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
144,17.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
168,28.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
172,27.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
220,12.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
240,24.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
268,25.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
272,13.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
288,72.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
308,17.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
340,18.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
344,14.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
352,20.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
388,20.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
392,12.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
444,23.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
452,16.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
492,12.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
520,45.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
544,38.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
552,15.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
556,26.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
608,14.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
616,18.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
668,13.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
684,41.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
724,42.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
752,21.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
768,21.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
824,14.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
836,57.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
872,30.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
896,18.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
900,16.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
996,68.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1000,32.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1004,27.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1040,35.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1100,24.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1120,30.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1124,32.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1136,24.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1172,12.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1184,21.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1228,11.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1256,34.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1260,22.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1276,12.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1316,14.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1324,17.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1336,15.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1360,11.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1424,25.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1432,24.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1440,76.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1464,26.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1468,11.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1528,22.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1528,15.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1544,20.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1596,17.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1600,18.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1620,47.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1644,12.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1696,13.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1736,29.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1740,11.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1756,39.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1816,20.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1840,25.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1924,21.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
1952,102.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2016,16.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2016,65.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2048,31.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2084,67.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2084,17.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2092,19.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2128,11.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2140,23.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2212,32.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2220,20.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2252,31.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2312,15.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2328,59.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2356,36.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2396,17.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2456,36.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2460,26.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2488,67.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2520,31.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2544,14.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2576,30.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2596,34.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2612,23.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2652,19.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2660,12.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2668,31.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2756,24.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2772,30.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2796,32.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2816,55.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
2944,43.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3004,62.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3016,18.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3024,52.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3048,11.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3068,68.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3100,21.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3104,14.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3184,40.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3192,23.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3196,23.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3228,40.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3308,20.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3312,32.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3316,31.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3368,43.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3400,22.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3416,25.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3456,37.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3472,14.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3480,28.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3512,28.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3560,20.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3572,25.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3612,25.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3668,27.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3688,19.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3716,12.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3732,69.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3748,15.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
3792,55.0,ppo_prioritized_replay_ablation,2,runs\CartPole-v1__ppo_prioritized_replay_ablation__2__1784603478
