global_step,episodic_return,algorithm,seed,run_dir
60,15.0,ppo_uniform_replay_ablation,3,runs\CartPole-v1__ppo_uniform_replay_ablation__3__1784599800
92,23.0,ppo_uniform_replay_ablation,3,runs\CartPole-v1__ppo_uniform_replay_ablation__3__1784599800
96,24.0,ppo_uniform_replay_ablation,3,runs\CartPole-v1__ppo_uniform_replay_ablation__3__1784599800
144,21.0,ppo_uniform_replay_ablation,3,runs\CartPole-v1__ppo_uniform_replay_ablation__3__1784599800
152,14.0,ppo_uniform_replay_ablation,3,runs\CartPole-v1__ppo_uniform_replay_ablation__3__1784599800
156,16.0,ppo_uniform_replay_ablation,3,runs\CartPole-v1__ppo_uniform_replay_ablation__3__1784599800
192,48.0,ppo_uniform_replay_ablation,3,runs\CartPole-v1__ppo_uniform_replay_ablation__3__1784599800
248,14.0,ppo_uniform_replay_ablation,3,runs\CartPole-v1__ppo_uniform_replay_ablation__3__1784599800
252,25.0,ppo_uniform_replay_ablation,3,runs\CartPole-v1__ppo_uniform_replay_ablation__3__1784599800
260,26.0,ppo_uniform_replay_ablation,3,runs\CartPole-v1__ppo_uniform_replay_ablation__3__1784599800
264,30.0,ppo_uniform_replay_ablation,3,runs\CartPole-v1__ppo_uniform_replay_ablation__3__1784599800
340,20.0,ppo_uniform_replay_ablation,3,runs\CartPole-v1__ppo_uniform_replay_ablation__3__1784599800
344,20.0,ppo_uniform_replay_ablation,3,runs\CartPole-v1__ppo_uniform_replay_ablation__3__1784599800
360,28.0,ppo_uniform_replay_ablation,3,runs\CartPole-v1__ppo_uniform_replay_ablation__3__1784599800
368,29.0,ppo_uniform_replay_ablation,3,runs\CartPole-v1__ppo_uniform_replay_ablation__3__1784599800
392,13.0,ppo_uniform_replay_ablation,3,runs\CartPole-v1__ppo_uniform_replay_ablation__3__1784599800
404,11.0,ppo_uniform_replay_ablation,3,runs\CartPole-v1__ppo_uniform_replay_ablation__3__1784599800
436,23.0,ppo_uniform_replay_ablation,3,runs\CartPole-v1__ppo_uniform_replay_ablation__3__1784599800
460,17.0,ppo_uniform_replay_ablation,3,runs\CartPole-v1__ppo_uniform_replay_ablation__3__1784599800
500,24.0,ppo_uniform_replay_ablation,3,runs\CartPole-v1__ppo_uniform_replay_ablation__3__1784599800
520,15.0,ppo_uniform_replay_ablation,3,runs\CartPole-v1__ppo_uniform_replay_ablation__3__1784599800
568,12.0,ppo_uniform_replay_ablation,3,runs\CartPole-v1__ppo_uniform_replay_ablation__3__1784599800
