Wall time,Step,Value
1784032061.5564463,17248,313.0
1784032062.9179854,17571,323.0
1784032063.7025106,17791,220.0
1784032065.4927037,18235,444.0
1784032067.4689434,18735,500.0
1784032068.0594974,18892,157.0
1784032069.0246596,19138,246.0
1784032070.2108757,19450,312.0
1784032071.5934765,19788,338.0
1784032072.4508667,19987,199.0
1784032073.1625648,20189,202.0
1784032074.3501437,20483,294.0
1784032075.4142942,20761,278.0
1784032076.2290382,20990,229.0
1784032077.0928795,21200,210.0
1784032078.0928276,21452,252.0
1784032079.1012356,21708,256.0
1784032080.1167285,21966,258.0
1784032080.9065235,22153,187.0
1784032081.521425,22316,163.0
1784032082.1761818,22501,185.0
1784032083.1678147,22745,244.0
1784032083.995787,22951,206.0
1784032084.9077663,23182,231.0
1784032085.9879367,23454,272.0
1784032086.7435226,23669,215.0
1784032087.5447686,23850,181.0
1784032088.7074234,24153,303.0
1784032089.5474694,24359,206.0
1784032090.6949818,24663,304.0
1784032091.720951,24921,258.0
1784032092.6569686,25139,218.0
1784032093.2551436,25301,162.0
1784032093.8695958,25467,166.0
1784032095.2693608,25813,346.0
1784032095.7894442,25947,134.0
1784032096.5610836,26116,169.0
1784032097.1967368,26295,179.0
1784032097.874798,26482,187.0
1784032098.5530844,26632,150.0
1784032099.2108138,26823,191.0
1784032099.7352421,26960,137.0
1784032100.874541,27256,296.0
1784032102.5945966,27666,410.0
1784032103.8248048,27992,326.0
1784032105.758902,28492,500.0
1784032106.6061444,28690,198.0
1784032107.1155968,28827,137.0
1784032108.1279497,29088,261.0
1784032108.9121306,29292,204.0
1784032110.7249525,29723,431.0
1784032112.8097484,30223,500.0
1784032114.6435716,30660,437.0
1784032115.1718407,30785,125.0
1784032115.846685,30947,162.0
1784032116.7875876,31162,215.0
1784032117.7791505,31374,212.0
1784032119.0508342,31641,267.0
1784032119.8379433,31831,190.0
1784032120.7553475,32006,175.0
1784032121.652166,32227,221.0
1784032122.7654898,32465,238.0
1784032123.9244027,32746,281.0
1784032124.8328547,32950,204.0
1784032125.9325893,33219,269.0
1784032127.1334226,33517,298.0
1784032129.2868352,34016,499.0
1784032130.0991473,34184,168.0
1784032131.8406675,34591,407.0
1784032133.7552617,35067,476.0
1784032135.319888,35434,367.0
1784032136.6732001,35720,286.0
1784032138.5024796,36159,439.0
1784032139.1759405,36333,174.0
1784032139.970586,36498,165.0
1784032141.395756,36855,357.0
1784032142.4145734,37092,237.0
1784032144.5482037,37592,500.0
1784032145.728499,37882,290.0
1784032146.779915,38123,241.0
1784032148.2445178,38440,317.0
1784032148.8434243,38585,145.0
1784032150.4303095,38943,358.0
1784032151.2303708,39164,221.0
1784032152.0144196,39346,182.0
1784032153.0858212,39594,248.0
1784032153.8853586,39804,210.0
1784032154.8500128,40025,221.0
1784032155.973865,40309,284.0
1784032157.439622,40666,357.0
1784032157.9225008,40777,111.0
1784032159.6212063,41214,437.0
1784032161.119963,41578,364.0
1784032161.9042318,41767,189.0
1784032162.8357882,41991,224.0
1784032163.5362763,42183,192.0
1784032164.9856484,42528,345.0
1784032166.5699666,42933,405.0
1784032168.573315,43433,500.0
1784032170.6202183,43933,500.0
1784032171.3700187,44147,214.0
1784032172.8083231,44512,365.0
1784032173.657635,44712,200.0
1784032174.728219,45006,294.0
1784032176.0931942,45335,329.0
1784032176.747653,45535,200.0
1784032178.0348208,45844,309.0
1784032178.668346,46008,164.0
1784032179.3314364,46200,192.0
1784032180.3284125,46451,251.0
1784032181.5926495,46744,293.0
1784032182.258701,46922,178.0
1784032183.9894042,47345,423.0
1784032185.4360251,47674,329.0
1784032187.2030396,48108,434.0
