Wall time,Step,Value
1784177860.5788207,3233,21.0
1784177860.5857973,3274,26.0
1784177860.5957644,3325,33.0
1784177860.6008072,3362,37.0
1784177860.6027699,3379,17.0
1784177860.6057308,3392,13.0
1784177860.6077757,3409,17.0
1784177860.6107705,3427,18.0
1784177860.613705,3452,11.0
1784177860.6157103,3478,26.0
1784177860.6186898,3504,26.0
1784177860.6196856,3520,16.0
1784177860.6266606,3564,18.0
1784177860.628664,3577,13.0
1784177860.628664,3590,13.0
1784177860.633642,3619,10.0
1784177860.6366282,3663,44.0
1784177860.6386237,3676,13.0
1784177860.6416118,3721,23.0
1784177860.643605,3746,25.0
1784177860.6475916,3783,10.0
1784177860.6485994,3793,10.0
1784177860.6565619,3842,29.0
1784177860.6595638,3865,23.0
1784177860.6615562,3889,24.0
1784177860.6645348,3918,12.0
1784177860.6655316,3931,13.0
1784177860.6685216,3976,8.0
1784177860.6695297,3992,16.0
1784177860.6715114,4006,14.0
1784177860.672508,4032,26.0
1784177860.6775022,4078,21.0
1784177860.6804924,4099,21.0
1784177860.6834714,4120,21.0
1784177860.6874578,4142,22.0
1784177860.692441,4183,30.0
1784177860.6954305,4208,25.0
1784177860.7004175,4232,24.0
1784177860.7034042,4277,45.0
1784177860.706394,4317,25.0
1784177860.710381,4345,28.0
1784177860.7163618,4392,19.0
1784177860.7314055,4500,23.0
1784177860.7343006,4530,30.0
1784177860.7393887,4592,10.0
1784177860.74527,4623,31.0
1784177860.7522407,4665,22.0
1784177860.7532382,4682,17.0
1784177860.7552452,4703,21.0
1784177860.7572248,4720,17.0
1784177860.7602167,4729,9.0
1784177860.7691972,4804,29.0
1784177860.772187,4819,15.0
1784177860.7741773,4840,21.0
1784177860.7761643,4855,15.0
1784177860.7831492,4905,18.0
1784177860.7861283,4927,22.0
1784177860.791112,4961,34.0
1784177860.7960942,4977,16.0
1784177860.8020742,5037,60.0
1784177860.8040674,5051,14.0
1784177860.8140347,5095,27.0
1784177860.8170245,5108,13.0
1784177860.822017,5149,41.0
1784177860.8280003,5186,21.0
1784177860.828985,5202,16.0
