Wall time,Step,Value
1784278383.5005033,7246,23.0
1784278383.5044165,7273,27.0
1784278383.5103972,7290,17.0
1784278383.5164254,7341,51.0
1784278383.5293329,7417,76.0
1784278383.5343156,7455,38.0
1784278383.5353127,7465,10.0
1784278383.5393507,7496,31.0
1784278383.5413563,7510,14.0
1784278383.5442827,7525,15.0
1784278383.5522573,7562,37.0
1784278383.5596788,7581,19.0
1784278383.5636647,7597,16.0
1784278383.569793,7629,32.0
1784278383.57378,7654,25.0
1784278383.584435,7696,20.0
1784278383.589422,7730,24.0
1784278383.5920439,7744,14.0
1784278383.5960336,7762,18.0
1784278383.5980403,7786,24.0
1784278383.601025,7813,27.0
1784278383.6050036,7841,28.0
1784278383.6099951,7859,18.0
1784278383.61796,7923,64.0
1784278383.6199534,7935,12.0
1784278383.6219468,7953,18.0
1784278383.625989,7973,20.0
1784278383.6279836,7985,12.0
1784278383.6319656,8029,44.0
1784278383.6337729,8044,15.0
1784278383.6347942,8056,12.0
1784278383.6377902,8079,23.0
1784278383.6437476,8102,23.0
1784278383.647789,8111,9.0
1784278383.6519325,8130,19.0
1784278383.6539853,8140,10.0
1784278383.6549947,8154,14.0
1784278383.6569035,8169,15.0
1784278383.659903,8187,18.0
1784278383.6628952,8212,25.0
1784278383.6659737,8227,15.0
1784278383.6669881,8239,12.0
1784278383.6714916,8267,28.0
1784278383.6764753,8277,10.0
1784278383.6794643,8292,15.0
1784278383.6814575,8303,11.0
1784278383.6864417,8321,18.0
1784278383.694415,8357,36.0
1784278383.6964154,8375,18.0
1784278383.6996057,8406,31.0
1784278383.7116988,8454,24.0
1784278383.715686,8478,24.0
1784278383.7163582,8494,16.0
1784278383.7213545,8532,38.0
1784278383.726341,8569,37.0
1784278383.7293227,8588,19.0
1784278383.7313209,8605,17.0
1784278383.73531,8624,19.0
1784278383.7402904,8646,22.0
1784278383.7452745,8690,44.0
1784278383.749252,8733,43.0
1784278383.753246,8754,21.0
1784278383.7562394,8785,31.0
1784278383.763207,8846,22.0
1784278383.7701824,8868,22.0
1784278383.7721753,8878,10.0
1784278383.7741692,8889,11.0
1784278383.7811468,8942,53.0
1784278383.783148,8954,12.0
1784278383.7871253,8994,40.0
1784278383.7911122,9026,32.0
1784278383.7931137,9053,27.0
1784278383.7970927,9065,12.0
1784278383.8060634,9098,21.0
1784278383.8176534,9163,65.0
1784278383.8206518,9180,17.0
1784278383.822645,9200,20.0
1784278383.826625,9220,20.0
1784278383.832612,9246,14.0
1784278383.8356018,9272,26.0
1784278383.8425715,9327,55.0
1784278383.845572,9348,21.0
1784278383.8495553,9388,40.0
1784278383.8535414,9429,41.0
1784278383.859513,9458,14.0
1784278383.8674948,9529,49.0
1784278383.869486,9544,15.0
1784278383.871483,9574,30.0
1784278383.879447,9631,21.0
1784278383.8824449,9644,13.0
1784278383.884439,9659,15.0
1784278383.8904114,9708,16.0
1784278383.8954017,9735,27.0
1784278383.897387,9744,9.0
1784278383.8993893,9762,18.0
1784278383.9013815,9777,15.0
1784278383.9053605,9807,30.0
1784278383.9103441,9831,24.0
1784278383.9133418,9859,28.0
1784278383.9153366,9874,15.0
1784278383.9223046,9941,19.0
1784278384.1555238,10051,44.0
1784278384.1814454,10123,44.0
1784278384.2102232,10199,41.0
1784278384.2142696,10209,10.0
1784278384.222259,10230,10.0
1784278384.2302237,10249,19.0
1784278384.239201,10265,16.0
1784278384.2595034,10320,55.0
1784278384.2714221,10349,29.0
1784278384.28752,10381,18.0
1784278384.2999396,10403,22.0
1784278384.322887,10459,56.0
1784278384.3328397,10479,20.0
1784278384.340817,10495,16.0
1784278384.345778,10510,15.0
1784278384.3646655,10550,40.0
1784278384.372558,10577,27.0
1784278384.3875227,10612,35.0
1784278384.3974602,10641,29.0
1784278384.4063592,10669,28.0
1784278384.4203205,10691,22.0
1784278384.4323368,10719,9.0
1784278384.4403296,10735,16.0
1784278384.448281,10752,17.0
1784278384.4583004,10777,25.0
1784278384.4661329,10794,17.0
1784278384.4711096,10810,16.0
1784278384.4770887,10829,19.0
1784278384.4850652,10839,10.0
1784278384.492046,10851,12.0
1784278384.4957964,10861,10.0
1784278384.4997878,10877,16.0
1784278384.5067663,10892,15.0
1784278384.5136738,10910,18.0
1784278384.5216544,10927,17.0
1784278384.5406227,10980,53.0
1784278384.5586004,11016,36.0
1784278384.566964,11034,18.0
1784278384.5709782,11049,15.0
1784278384.5779388,11059,10.0
1784278384.6147192,11141,20.0
1784278384.6196938,11160,19.0
1784278384.6246853,11170,10.0
1784278384.6487048,11224,33.0
1784278384.6546493,11238,14.0
1784278384.6646194,11263,25.0
1784278384.6715221,11279,16.0
1784278384.678573,11295,16.0
1784278384.683669,11305,10.0
1784278384.6962457,11348,43.0
1784278384.702227,11359,11.0
1784278384.707159,11370,11.0
1784278384.714175,11381,11.0
1784278384.728132,11414,33.0
1784278384.7351239,11429,15.0
1784278384.7450979,11452,23.0
1784278384.7749639,11528,20.0
1784278384.7839353,11546,18.0
1784278384.8008783,11585,16.0
1784278384.8138444,11620,11.0
1784278384.818827,11631,11.0
1784278384.8276026,11642,11.0
1784278384.8325865,11659,17.0
1784278384.840566,11672,13.0
1784278384.8455634,11681,9.0
1784278384.8544986,11708,27.0
1784278384.863493,11730,22.0
1784278384.8754797,11758,28.0
1784278384.8874085,11781,23.0
1784278384.8946357,11793,12.0
1784278384.9056206,11828,21.0
1784278384.9086096,11837,9.0
1784278384.9145823,11858,21.0
1784278384.9205446,11870,12.0
1784278384.9275532,11888,18.0
1784278384.9345357,11907,19.0
1784278384.9434843,11934,27.0
1784278384.9544559,11961,11.0
1784278384.9603822,11972,11.0
1784278384.9644027,11988,16.0
1784278384.9693384,11998,10.0
1784278385.011192,12084,25.0
1784278385.021165,12106,11.0
1784278385.027137,12117,11.0
1784278385.0331237,12134,17.0
1784278385.0382009,12148,14.0
1784278385.0481217,12166,18.0
1784278385.0560656,12181,15.0
1784278385.0610938,12192,11.0
1784278385.068069,12214,22.0
1784278385.0730627,12231,17.0
1784278385.0820317,12250,19.0
1784278385.0890098,12266,16.0
1784278385.0959866,12279,13.0
1784278385.1029322,12291,12.0
1784278385.1129093,12307,16.0
1784278385.11991,12328,21.0
1784278385.1276615,12343,15.0
1784278385.1326458,12356,13.0
1784278385.1465871,12385,11.0
1784278385.1505806,12397,12.0
1784278385.1555693,12407,10.0
1784278385.1655242,12428,9.0
1784278385.1695192,12440,12.0
1784278385.1794817,12456,16.0
1784278385.1844862,12469,13.0
1784278385.190102,12478,9.0
1784278385.1951554,12487,9.0
1784278385.2041488,12502,15.0
1784278385.208196,12516,14.0
1784278385.2132642,12527,11.0
1784278385.2192676,12536,9.0
1784278385.225045,12550,14.0
1784278385.2290208,12560,10.0
1784278385.2349923,12569,9.0
1784278385.2439666,12585,16.0
1784278385.2528546,12604,19.0
1784278385.2578003,12615,11.0
1784278385.262837,12626,11.0
1784278385.2678165,12637,11.0
1784278385.275779,12651,14.0
1784278385.2840912,12672,21.0
1784278385.2988667,12708,10.0
1784278385.3059118,12726,18.0
1784278385.3148475,12747,21.0
1784278385.3188715,12759,12.0
1784278385.3327587,12786,27.0
1784278385.3446846,12804,18.0
1784278385.3486707,12820,16.0
1784278385.3616188,12842,22.0
1784278385.3666089,12856,14.0
1784278385.3756735,12872,16.0
1784278385.379627,12882,10.0
1784278385.3826704,12897,15.0
1784278385.392582,12920,23.0
1784278385.4005604,12937,17.0
1784278385.4145412,12978,11.0
1784278385.4222155,12995,17.0
1784278385.4294543,13006,11.0
1784278385.4361084,13022,16.0
1784278385.4400918,13038,16.0
1784278385.445074,13049,11.0
1784278385.4530466,13063,14.0
1784278385.4590273,13078,15.0
1784278385.4620183,13086,8.0
1784278385.4709918,13101,15.0
1784278385.4779694,13122,21.0
1784278385.484902,13132,10.0
1784278385.4889352,13148,16.0
1784278385.4948876,13158,10.0
1784278385.5028794,13172,14.0
1784278385.5089002,13185,13.0
1784278385.5217571,13207,13.0
1784278385.5307977,13229,22.0
1784278385.5367756,13243,14.0
1784278385.5437562,13259,16.0
1784278385.552718,13273,14.0
1784278385.5576553,13289,16.0
1784278385.5715954,13321,15.0
1784278385.59821,13375,10.0
1784278385.6131606,13407,32.0
1784278385.618135,13419,12.0
1784278385.626258,13440,21.0
1784278385.633115,13454,14.0
1784278385.6401134,13466,12.0
1784278385.6470382,13477,11.0
1784278385.6510332,13489,12.0
1784278385.6735256,13499,10.0
1784278385.6890297,13522,13.0
1784278385.6940129,13533,11.0
1784278385.7029834,13551,18.0
1784278385.7099779,13561,10.0
1784278385.7209654,13589,15.0
1784278385.7239442,13600,11.0
1784278385.7329946,13616,16.0
1784278385.7470138,13646,14.0
1784278385.7519526,13657,11.0
1784278385.7589192,13671,14.0
1784278385.7649424,13682,11.0
1784278385.7719154,13693,11.0
1784278385.7788618,13708,15.0
1784278385.7828724,13717,9.0
1784278385.786862,13727,10.0
1784278385.7948184,13742,15.0
1784278385.8077815,13771,29.0
1784278385.8159237,13787,16.0
1784278385.8229046,13805,18.0
1784278385.8298554,13813,8.0
1784278385.8358607,13829,16.0
1784278385.8458345,13846,17.0
1784278385.850803,13858,12.0
1784278385.8690681,13896,12.0
1784278385.8779995,13912,16.0
1784278385.8830452,13929,17.0
1784278385.8909442,13942,13.0
1784278385.8949685,13951,9.0
1784278385.8999794,13964,13.0
1784278385.9105024,13991,27.0
1784278385.9174414,14005,14.0
1784278385.9264607,14021,16.0
1784278385.9294517,14035,14.0
1784278385.9334004,14044,9.0
1784278385.9414647,14063,19.0
1784278385.9463596,14076,13.0
1784278385.9556,14093,17.0
1784278385.969613,14121,16.0
1784278385.976606,14143,22.0
1784278385.9841998,14159,16.0
1784278385.988874,14170,11.0
1784278385.9978352,14182,12.0
1784278386.001833,14191,9.0
1784278386.0207741,14247,56.0
1784278386.0267575,14258,11.0
1784278386.0347254,14281,23.0
1784278386.0397506,14291,10.0
1784278386.0476582,14303,12.0
1784278386.0526605,14314,11.0
1784278386.0566313,14324,10.0
1784278386.0666156,14341,17.0
1784278386.078577,14368,27.0
1784278386.086581,14386,18.0
1784278386.0924673,14396,10.0
1784278386.0994437,14415,19.0
1784278386.1044273,14427,12.0
1784278386.1143978,14450,23.0
1784278386.1213708,14463,13.0
1784278386.1263542,14478,15.0
1784278386.144295,14504,17.0
1784278386.1532552,14527,11.0
1784278386.1781511,14582,17.0
1784278386.1853738,14600,18.0
1784278386.1924086,14612,12.0
1784278386.2024093,14634,22.0
1784278386.2074854,14645,11.0
1784278386.2181733,14677,32.0
1784278386.22642,14691,14.0
1784278386.236468,14719,28.0
1784278386.2564056,14769,50.0
1784278386.2673628,14783,14.0
1784278386.2803252,14817,34.0
1784278386.3002844,14864,47.0
1784278386.3112147,14897,33.0
1784278386.319183,14911,14.0
1784278386.3490884,14986,35.0
1784278386.3619819,15009,23.0
1784278386.368948,15021,12.0
1784278386.3985682,15091,47.0
1784278386.4085338,15120,29.0
1784278386.422489,15144,24.0
1784278386.4364398,15178,34.0
1784278386.451392,15211,33.0
1784278386.4675467,15259,48.0
1784278386.4825013,15293,34.0
1784278386.5159807,15388,95.0
1784278386.522966,15404,16.0
1784278386.5379155,15443,19.0
1784278386.5543919,15484,41.0
1784278386.5603707,15498,14.0
1784278386.5673492,15514,16.0
1784278386.5783174,15534,20.0
1784278386.6131954,15618,40.0
1784278386.6231613,15644,26.0
1784278386.6490674,15701,57.0
1784278386.6719909,15768,67.0
1784278386.6809683,15790,22.0
1784278386.6969068,15822,32.0
1784278386.7068853,15844,22.0
1784278386.7188337,15872,28.0
1784278386.7218318,15883,11.0
1784278386.7347898,15918,35.0
1784278386.7437618,15936,18.0
1784278386.7547245,15969,33.0
1784278386.771657,16003,34.0
1784278386.7756522,16014,11.0
1784278386.8334093,16147,68.0
1784278386.8553252,16206,59.0
1784278386.8662963,16227,21.0
1784278386.876255,16247,20.0
