Wall time,Step,Value
1784176525.960625,4534,29.0
1784176525.964611,4559,25.0
1784176525.9805686,4645,46.0
1784176525.9865365,4663,18.0
1784176525.9905248,4673,10.0
1784176526.0094628,4733,42.0
1784176526.012453,4748,15.0
1784176526.0214195,4777,29.0
1784176526.0234125,4795,18.0
1784176526.0283978,4824,29.0
1784176526.041353,4866,9.0
1784176526.0463376,4882,16.0
1784176526.0523293,4892,10.0
1784176526.0573018,4928,36.0
1784176526.0662713,4974,36.0
1784176526.0742445,5013,39.0
1784176526.0762482,5036,23.0
1784176526.0882933,5078,42.0
1784176526.090268,5094,16.0
1784176526.1012204,5145,51.0
1784176526.1062112,5162,17.0
1784176526.1151075,5201,24.0
1784176526.1190948,5213,12.0
1784176526.1240857,5249,36.0
1784176526.1400237,5334,61.0
1784176526.1479988,5363,29.0
1784176526.1529906,5382,19.0
1784176526.1589682,5415,33.0
1784176526.1639442,5439,24.0
1784176526.1709206,5459,20.0
1784176526.1719253,5472,13.0
1784176526.1858728,5537,33.0
1784176526.1914794,5554,17.0
1784176526.2014377,5587,19.0
1784176526.2044282,5604,17.0
1784176526.2094126,5634,30.0
1784176526.219307,5701,34.0
1784176526.2252865,5723,22.0
1784176526.2272813,5745,22.0
1784176526.2362573,5794,49.0
1784176526.2402442,5817,23.0
1784176526.2442334,5837,20.0
1784176526.2502034,5868,31.0
1784176526.257181,5901,33.0
1784176526.2611682,5916,15.0
1784176526.2661514,5942,26.0
1784176526.2741234,5975,33.0
1784176526.2830935,6012,37.0
1784176526.284093,6022,10.0
1784176526.2942533,6059,18.0
1784176526.3002005,6070,11.0
1784176526.3041885,6089,19.0
1784176526.3161483,6130,41.0
1784176526.3321,6210,63.0
1784176526.3340895,6220,10.0
1784176526.3410652,6243,23.0
1784176526.3450522,6271,11.0
1784176526.3580084,6319,17.0
1784176526.3719625,6394,23.0
1784176526.374962,6414,20.0
1784176526.4019496,6542,128.0
1784176526.40495,6555,13.0
1784176526.4089394,6579,24.0
1784176526.4228897,6625,19.0
1784176526.4268668,6648,23.0
1784176526.4328468,6671,23.0
1784176526.4368334,6695,24.0
1784176526.442821,6725,30.0
1784176526.4517834,6757,32.0
1784176526.4547734,6768,11.0
1784176526.4587598,6782,14.0
1784176526.502169,7007,32.0
1784176526.5181046,7079,51.0
1784176526.5230975,7105,26.0
1784176526.5300744,7135,11.0
1784176526.533054,7149,14.0
1784176526.5400314,7186,37.0
1784176526.5500054,7238,52.0
1784176526.554992,7267,29.0
1784176526.5579717,7284,17.0
1784176526.5609617,7308,24.0
1784176526.566953,7336,28.0
1784176526.5719323,7357,21.0
1784176526.5759118,7376,19.0
1784176526.587871,7437,61.0
1784176526.6048145,7512,32.0
1784176526.6107943,7533,21.0
1784176526.6147969,7554,21.0
1784176526.6237605,7589,35.0
1784176526.6287434,7617,28.0
1784176526.6406949,7669,35.0
1784176526.6426885,7686,17.0
1784176526.6486702,7720,34.0
1784176526.6526668,7735,15.0
1784176526.6556447,7757,22.0
1784176526.657638,7767,10.0
1784176526.6735847,7831,64.0
1784176526.6876092,7878,47.0
1784176526.6915948,7896,18.0
1784176526.7004957,7937,41.0
1784176526.7054775,7950,13.0
1784176526.707471,7958,8.0
1784176526.7174494,8014,56.0
1784176526.724422,8062,48.0
1784176526.735377,8106,44.0
1784176526.747409,8157,51.0
1784176526.7553346,8205,26.0
1784176526.7652776,8232,27.0
1784176526.7792325,8291,43.0
1784176526.7931972,8353,22.0
1784176526.8275971,8512,22.0
1784176526.8425262,8570,32.0
1784176526.8465004,8585,15.0
1784176526.8534768,8601,16.0
1784176526.8594635,8625,24.0
1784176526.872476,8664,39.0
1784176526.8903515,8728,64.0
1784176526.906332,8782,54.0
1784176526.909319,8792,10.0
1784176526.919255,8820,28.0
1784176526.923249,8842,22.0
1784176526.926232,8852,10.0
1784176526.9372022,8909,57.0
1784176526.9441702,8926,17.0
1784176526.9461656,8940,14.0
1784176526.9551358,8964,24.0
1784176526.9581327,8978,14.0
1784176526.964105,9000,22.0
1784176526.9670959,9017,17.0
1784176526.9740722,9057,40.0
1784176526.9860325,9101,44.0
1784176526.991022,9121,20.0
1784176526.9930196,9136,15.0
1784176526.998989,9163,27.0
1784176527.0139384,9212,49.0
1784176527.0258985,9268,56.0
1784176527.0448701,9370,102.0
1784176527.0508156,9383,13.0
1784176527.055799,9401,18.0
1784176527.060793,9423,22.0
1784176527.0657654,9434,11.0
1784176527.0747347,9479,22.0
1784176527.083706,9505,26.0
1784176527.0996525,9566,16.0
1784176527.1056323,9597,31.0
1784176527.1215785,9689,92.0
1784176527.1325414,9719,30.0
1784176527.1395433,9746,27.0
1784176527.1475027,9779,33.0
1784176527.1514857,9799,20.0
1784176527.1584952,9831,13.0
1784176527.1654313,9855,24.0
1784176527.189186,9956,47.0
1784176527.197149,9978,22.0
1784176527.2011354,9994,16.0
1784176527.3287215,10055,61.0
1784176527.3601296,10101,46.0
1784176527.439862,10230,83.0
1784176527.449865,10245,15.0
1784176527.4647932,10272,27.0
1784176527.4877026,10309,37.0
1784176527.5193386,10368,15.0
1784176527.5741544,10470,23.0
1784176527.5890963,10494,24.0
1784176527.6269696,10558,42.0
1784176527.635938,10570,12.0
1784176527.6488962,10600,30.0
1784176527.7017195,10688,66.0
1784176527.7116966,10701,13.0
1784176527.7312713,10730,11.0
1784176527.7531958,10761,15.0
1784176527.7581794,10773,12.0
1784176527.7681816,10787,14.0
1784176527.7940984,10832,32.0
1784176527.8100069,10857,25.0
1784176527.8319323,10886,29.0
1784176527.875795,10951,16.0
1784176527.8817437,10960,9.0
1784176527.8966935,10983,23.0
1784176527.9046664,11000,17.0
1784176527.9166267,11012,12.0
1784176527.9206128,11025,13.0
1784176527.950249,11066,26.0
1784176527.9761975,11116,26.0
1784176527.990865,11149,16.0
1784176528.0207565,11184,14.0
1784176528.068598,11235,13.0
1784176528.074589,11245,10.0
1784176528.1064692,11303,42.0
1784176528.1234243,11340,37.0
1784176528.1333802,11356,16.0
1784176528.143355,11374,18.0
1784176528.1533213,11393,19.0
1784176528.1792326,11438,24.0
1784176528.1902008,11455,17.0
1784176528.204907,11482,27.0
1784176528.2148662,11496,14.0
1784176528.2228394,11509,13.0
1784176528.2597234,11562,53.0
1784176528.2677002,11574,12.0
1784176528.2826474,11592,18.0
1784176528.3140965,11639,47.0
1784176528.3241048,11650,11.0
1784176528.339985,11661,11.0
1784176528.3499503,11673,12.0
1784176528.385866,11730,37.0
1784176528.393806,11742,12.0
1784176528.4047692,11758,16.0
1784176528.412749,11770,12.0
1784176528.4207222,11782,12.0
1784176528.4276927,11797,15.0
1784176528.4456317,11826,29.0
1784176528.4575922,11844,18.0
1784176528.478524,11880,36.0
1784176528.5011554,11918,38.0
1784176528.5161326,11945,27.0
1784176528.5250437,11960,15.0
1784176528.5369885,11980,20.0
1784176528.5479536,11999,19.0
1784176528.5688941,12027,28.0
1784176528.5748718,12037,10.0
1784176528.591806,12060,23.0
1784176528.6098304,12091,31.0
1784176528.620805,12106,15.0
1784176528.6388001,12138,9.0
1784176528.646706,12147,9.0
1784176528.6815977,12200,11.0
1784176528.7066417,12248,11.0
1784176528.7189472,12267,19.0
1784176528.7318964,12283,16.0
1784176528.7448535,12306,23.0
1784176528.7588134,12333,27.0
1784176528.7687833,12345,12.0
1784176528.7817287,12370,10.0
1784176528.8075533,12416,46.0
1784176528.8155265,12426,10.0
1784176528.8793807,12522,59.0
1784176528.8862998,12537,15.0
1784176528.907562,12568,17.0
1784176528.9346418,12609,10.0
1784176528.9437227,12626,17.0
1784176528.9561553,12649,23.0
1784176528.9691231,12662,13.0
1784176528.9741032,12672,10.0
1784176528.9840932,12683,11.0
1784176528.9900422,12696,13.0
1784176529.003995,12716,20.0
1784176529.0159562,12731,15.0
1784176529.0239282,12749,18.0
1784176529.0368855,12764,15.0
1784176529.0618036,12806,16.0
1784176529.0717783,12821,15.0
1784176529.0817442,12840,19.0
1784176529.0936952,12860,20.0
1784176529.1066523,12872,12.0
1784176529.1156223,12898,26.0
1784176529.1385567,12938,40.0
1784176529.159482,12976,23.0
1784176529.1739502,12994,18.0
1784176529.1868198,13013,19.0
1784176529.1987808,13032,19.0
1784176529.273537,13153,14.0
1784176529.2894893,13184,20.0
1784176529.317393,13232,48.0
1784176529.3363235,13261,29.0
1784176529.3662202,13302,41.0
1784176529.3731985,13314,12.0
1784176529.390148,13343,29.0
1784176529.4021003,13361,18.0
1784176529.4210362,13394,33.0
1784176529.4339948,13411,17.0
1784176529.4429755,13423,12.0
1784176529.4519336,13436,13.0
1784176529.4569163,13449,13.0
1784176529.472874,13480,31.0
1784176529.4848225,13493,13.0
1784176529.4929166,13504,11.0
1784176529.5018885,13514,10.0
1784176529.5068603,13525,11.0
1784176529.5317774,13556,14.0
1784176529.5367599,13570,14.0
1784176529.5477364,13585,15.0
1784176529.5686545,13624,20.0
1784176529.5895925,13658,14.0
1784176529.5995605,13672,14.0
1784176529.608522,13685,13.0
1784176529.6194844,13705,20.0
1784176529.6264682,13721,16.0
1784176529.6493852,13753,14.0
1784176529.656372,13762,9.0
1784176529.6633377,13779,17.0
1784176529.6752973,13796,17.0
1784176529.6842752,13808,12.0
1784176529.6903152,13817,9.0
1784176529.699251,13831,14.0
1784176529.7062626,13843,12.0
1784176529.7132108,13853,10.0
1784176529.7231748,13877,24.0
1784176529.7361057,13893,16.0
1784176529.7440689,13906,13.0
1784176529.7709877,13948,19.0
1784176529.7779603,13960,12.0
1784176529.7889266,13973,13.0
1784176529.7988942,13982,9.0
1784176529.8038745,13991,9.0
1784176529.8128507,14005,14.0
1784176529.8188295,14017,12.0
1784176529.823801,14028,11.0
1784176529.8347788,14041,13.0
1784176529.8397558,14052,11.0
1784176529.8467243,14062,10.0
1784176529.8546984,14072,10.0
1784176529.867654,14087,15.0
1784176529.8766248,14102,15.0
1784176529.8985522,14140,18.0
1784176529.9234676,14195,55.0
1784176529.9344406,14218,23.0
1784176529.954368,14253,15.0
1784176529.9663372,14264,11.0
1784176529.9713163,14273,9.0
1784176529.976303,14282,9.0
1784176529.9933002,14312,10.0
1784176530.0032012,14326,14.0
1784176530.017169,14344,18.0
1784176530.0241325,14360,16.0
1784176530.0331013,14370,10.0
1784176530.0430682,14381,11.0
1784176530.0510411,14391,10.0
1784176530.0699856,14428,20.0
1784176530.0949347,14465,20.0
1784176530.1039114,14477,12.0
1784176530.1148689,14495,18.0
1784176530.1617143,14574,46.0
1784176530.2022488,14634,13.0
1784176530.2072258,14646,12.0
1784176530.213893,14657,11.0
1784176530.2188666,14670,13.0
1784176530.23783,14699,29.0
1784176530.248758,14715,16.0
1784176530.2667205,14745,30.0
1784176530.2737472,14761,16.0
1784176530.3085577,14809,24.0
1784176530.3165553,14824,15.0
1784176530.325526,14833,9.0
1784176530.3315172,14841,8.0
1784176530.3504424,14886,28.0
1784176530.3634114,14903,17.0
1784176530.3703873,14917,14.0
1784176530.4012785,14957,14.0
1784176530.4082608,14973,16.0
1784176530.4142294,14982,9.0
1784176530.4261887,15002,20.0
1784176530.437152,15019,17.0
1784176530.4501085,15032,13.0
1784176530.4570932,15044,12.0
1784176530.471047,15070,26.0
1784176530.4800086,15084,14.0
1784176530.496069,15102,18.0
1784176530.5080278,15113,11.0
1784176530.5189679,15127,14.0
1784176530.528945,15141,14.0
1784176530.535924,15152,11.0
1784176530.5428877,15166,14.0
1784176530.5508723,15178,12.0
1784176530.592729,15242,27.0
1784176530.6026883,15254,12.0
1784176530.6165829,15276,10.0
1784176530.6295397,15297,21.0
1784176530.6454875,15318,21.0
1784176530.654457,15333,15.0
1784176530.6634274,15347,14.0
1784176530.6724045,15358,11.0
1784176530.6773834,15370,12.0
1784176530.6883438,15381,11.0
1784176530.6963177,15392,11.0
1784176530.7142692,15412,20.0
1784176530.719581,15425,13.0
1784176530.7355516,15448,12.0
1784176530.7714095,15511,63.0
1784176530.7813747,15526,15.0
1784176530.7933435,15543,17.0
1784176530.8013182,15557,14.0
1784176530.8072884,15567,10.0
1784176530.8142643,15578,11.0
1784176530.828255,15600,22.0
1784176530.8502274,15625,25.0
1784176530.8621132,15641,16.0
1784176530.8750973,15660,19.0
1784176530.888018,15679,19.0
1784176530.9070284,15703,24.0
1784176530.9149597,15712,9.0
1784176530.922974,15729,17.0
1784176530.9348705,15746,17.0
1784176530.9478188,15765,19.0
1784176530.9548082,15777,12.0
1784176530.9657695,15800,23.0
1784176530.9757261,15816,16.0
1784176530.995658,15847,21.0
1784176531.0315373,15893,23.0
1784176531.058452,15935,10.0
1784176531.0983162,15996,21.0
1784176531.1082811,16007,11.0
1784176531.1182597,16024,17.0
1784176531.1232433,16040,16.0
1784176531.140182,16069,29.0
1784176531.1491456,16079,10.0
1784176531.1720753,16115,36.0
1784176531.1977084,16161,46.0
1784176531.2345805,16225,64.0
1784176531.2395637,16237,12.0
1784176531.254516,16265,28.0
1784176531.269472,16294,29.0
1784176531.2794313,16315,21.0
1784176531.3153105,16377,26.0
1784176531.3242886,16388,11.0
1784176531.3372374,16406,18.0
1784176531.4040248,16528,17.0
1784176531.4209597,16554,26.0
1784176531.4436162,16599,45.0
1784176531.480494,16652,53.0
1784176531.4952972,16671,19.0
1784176531.5082557,16695,24.0
1784176531.526206,16731,36.0
1784176531.5501146,16773,42.0
1784176531.5660625,16794,21.0
1784176531.6050198,16865,21.0
1784176531.613934,16883,18.0
1784176531.6408114,16924,41.0
1784176531.6607468,16957,33.0
1784176531.6746976,16979,22.0
1784176531.7175941,17032,30.0
1784176531.7315083,17052,20.0
1784176531.748454,17087,35.0
1784176531.7644026,17109,22.0
1784176531.7803445,17134,25.0
1784176531.8013403,17164,30.0
1784176531.8431766,17240,76.0
1784176531.850111,17249,9.0
1784176531.891981,17329,80.0
1784176531.9069207,17349,20.0
1784176531.9328344,17388,39.0
1784176531.9637418,17435,47.0
1784176531.9697232,17446,11.0
1784176531.9816706,17466,20.0
1784176532.0175498,17517,37.0
1784176532.0275843,17533,16.0
1784176532.0425034,17554,21.0
1784176532.054531,17572,18.0
1784176532.0794387,17605,33.0
1784176532.163101,17759,154.0
1784176532.1850576,17794,35.0
1784176532.2546089,17914,120.0
1784176532.352282,18071,101.0
1784176532.377206,18119,48.0
1784176532.4140763,18166,28.0
1784176532.42405,18183,17.0
1784176532.4479675,18219,36.0
1784176532.4669042,18252,33.0
1784176532.487901,18285,33.0
1784176532.50717,18317,32.0
1784176532.556063,18399,28.0
1784176532.577983,18430,31.0
1784176532.6070366,18478,48.0
1784176532.631311,18505,27.0
1784176532.6532376,18527,22.0
1784176532.6961708,18592,65.0
1784176532.726646,18644,52.0
1784176532.760546,18696,52.0
1784176532.7904198,18740,32.0
1784176532.802375,18759,19.0
1784176532.8103411,18771,12.0
1784176532.8485131,18825,54.0
1784176532.8804057,18874,49.0
1784176532.922274,18926,52.0
1784176532.9474854,18965,39.0
1784176532.9893436,19023,58.0
1784176533.0092783,19058,35.0
1784176533.03353,19085,27.0
1784176533.1238024,19217,69.0
1784176533.1367178,19235,18.0
1784176533.1646245,19287,52.0
1784176533.2081113,19358,71.0
1784176533.2350326,19395,37.0
1784176533.247978,19418,23.0
1784176533.2707589,19453,35.0
1784176533.2816842,19468,15.0
1784176533.3354723,19557,89.0
1784176533.3743422,19625,68.0
1784176533.4042764,19676,51.0
1784176533.4321494,19716,40.0
1784176533.4860022,19804,35.0
1784176533.519647,19852,14.0
1784176533.5306199,19868,16.0
1784176533.546556,19891,23.0
1784176533.5654943,19917,26.0
1784176533.608362,19991,74.0
1784176533.6362565,20038,47.0
1784176533.6942184,20118,54.0
1784176533.7410624,20193,75.0
1784176533.7649941,20222,29.0
1784176533.7919524,20268,46.0
1784176533.824241,20320,52.0
1784176533.849482,20355,35.0
1784176533.9163291,20460,13.0
1784176533.9412293,20494,22.0
1784176533.9520261,20509,15.0
1784176534.0287712,20628,48.0
1784176534.0407314,20649,21.0
1784176534.066634,20683,34.0
1784176534.1124933,20758,46.0
1784176534.168352,20849,91.0
1784176534.1993148,20897,48.0
1784176534.2332022,20948,51.0
1784176534.2591145,20989,41.0
1784176534.291019,21031,42.0
1784176534.3149283,21072,41.0
1784176534.3249104,21090,18.0
1784176534.3547983,21136,46.0
1784176534.4066215,21217,81.0
1784176534.4165876,21233,16.0
1784176534.442276,21281,48.0
1784176534.4651883,21305,24.0
1784176534.4926078,21354,12.0
1784176534.566911,21456,102.0
1784176534.68506,21588,37.0
1784176534.7817445,21694,106.0
1784176534.8086624,21727,33.0
1784176534.8255947,21742,15.0
1784176534.900345,21818,19.0
1784176534.9701414,21893,75.0
1784176535.0856342,22004,111.0
1784176535.1472301,22061,57.0
1784176535.2252991,22148,56.0
1784176535.3525531,22278,42.0
1784176535.4186583,22341,24.0
1784176535.5262344,22446,105.0
1784176535.6330607,22553,107.0
1784176535.7553017,22685,132.0
1784176535.909841,22848,163.0
1784176536.236105,23167,69.0
1784176536.2709808,23201,34.0
1784176536.2889206,23222,21.0
1784176536.302874,23240,18.0
1784176536.3427494,23277,37.0
1784176536.4145129,23351,11.0
1784176536.5119865,23450,99.0
1784176536.7153027,23643,193.0
1784176536.7891228,23718,75.0
1784176536.941697,23872,154.0
1784176537.0512714,23976,104.0
1784176537.1974702,24129,153.0
1784176537.2263808,24159,30.0
1784176537.3547473,24277,118.0
1784176537.4145117,24339,62.0
1784176537.5207715,24441,44.0
1784176537.592735,24509,68.0
1784176537.6710098,24575,66.0
1784176537.790588,24679,104.0
1784176537.898153,24782,103.0
1784176537.97199,24868,86.0
1784176538.1123753,24997,129.0
1784176538.2791603,25160,163.0
1784176538.3971033,25288,128.0
1784176538.597906,25482,194.0
1784176538.7175133,25600,118.0
1784176538.8037586,25687,87.0
1784176538.8775034,25757,70.0
1784176539.0873606,25943,186.0
1784176539.154544,26002,59.0
1784176539.4061394,26233,231.0
1784176539.55464,26365,132.0
1784176539.8624825,26670,240.0
1784176539.9939835,26794,124.0
1784176540.0796869,26866,72.0
1784176540.2332344,27005,139.0
1784176540.3629222,27134,129.0
1784176540.424878,27200,66.0
1784176540.5268202,27299,99.0
1784176540.5600028,27326,27.0
1784176540.7258933,27472,146.0
1784176540.78178,27525,53.0
1784176540.9873874,27720,195.0
1784176541.1604772,27855,135.0
1784176541.7668018,28405,269.0
1784176541.8983629,28513,108.0
1784176541.9282625,28539,26.0
1784176542.173987,28752,213.0
1784176542.6328328,29155,228.0
1784176542.824931,29308,153.0
1784176543.082498,29535,227.0
1784176543.3580427,29772,237.0
1784176543.5679493,29951,179.0
1784176543.7424202,30101,150.0
1784176544.051214,30379,145.0
1784176544.2705348,30564,185.0
1784176544.5139275,30790,71.0
1784176544.6643085,30916,126.0
1784176544.7759452,31009,93.0
1784176545.0274436,31218,209.0
1784176545.1624207,31338,120.0
1784176545.494396,31601,263.0
1784176545.8466039,31888,157.0
1784176546.2665148,32236,52.0
1784176546.6190217,32542,71.0
1784176546.7705007,32656,114.0
1784176547.0204642,32873,217.0
1784176547.3114614,33103,230.0
1784176547.8638914,33546,158.0
1784176547.9834235,33650,104.0
1784176548.2482696,33829,179.0
1784176548.8423371,34319,236.0
1784176549.08853,34507,188.0
1784176549.3317437,34700,193.0
1784176549.81984,35068,368.0
1784176550.0561714,35243,137.0
1784176550.3134887,35434,191.0
1784176550.4454827,35550,116.0
1784176550.6786058,35736,186.0
1784176550.9953032,35964,228.0
1784176551.2395172,36139,175.0
1784176551.4573824,36298,159.0
1784176551.689606,36460,162.0
1784176551.8944614,36604,144.0
1784176552.045997,36720,116.0
1784176552.2969804,36902,182.0
1784176552.4594402,37029,127.0
1784176552.8149161,37275,92.0
1784176553.2139528,37541,136.0
1784176553.4521,37714,173.0
1784176553.8389375,37965,123.0
1784176554.1276367,38144,179.0
1784176554.3598676,38294,150.0
1784176554.5878599,38452,158.0
1784176554.785828,38590,138.0
1784176555.06853,38759,169.0
1784176555.4423149,38996,237.0
1784176555.7529426,39191,195.0
1784176555.961912,39333,142.0
1784176556.2206452,39514,181.0
1784176556.4817972,39696,182.0
1784176556.8116286,39895,199.0
1784176557.6280022,40421,237.0
1784176558.1288567,40737,316.0
1784176558.3767707,40909,172.0
1784176558.672582,41105,196.0
1784176558.9455152,41306,201.0
1784176559.1751723,41461,155.0
1784176559.6618059,41805,165.0
1784176560.1820548,42162,185.0
1784176560.3999712,42316,154.0
1784176560.8642375,42626,151.0
1784176561.4760253,43014,388.0
1784176562.0354066,43397,204.0
1784176562.4136937,43650,253.0
1784176562.755829,43880,230.0
1784176563.0447876,44072,192.0
1784176563.7350523,44526,262.0
1784176564.1940978,44844,318.0
1784176564.7196553,45208,364.0
1784176565.625799,45814,403.0
1784176565.8986876,45997,183.0
1784176566.2538843,46237,240.0
1784176566.5629537,46431,194.0
1784176567.427421,46996,229.0
1784176567.7726429,47207,211.0
1784176568.8916864,47928,226.0
1784176569.652525,48411,214.0
1784176570.4132965,48911,500.0
1784176570.7097795,49113,202.0
1784176571.0475905,49327,214.0
1784176571.4784465,49591,264.0
1784176571.9002824,49840,249.0
1784176572.1950192,50028,188.0
1784176572.783568,50410,186.0
1784176573.41543,50812,204.0
1784176573.7924337,51059,247.0
1784176574.146761,51279,220.0
1784176574.417003,51450,171.0
1784176574.7102647,51624,174.0
1784176575.167211,51918,294.0
1784176575.530147,52140,222.0
1784176575.882043,52352,212.0
1784176576.1831925,52543,191.0
1784176576.492848,52752,209.0
1784176577.2023163,53186,269.0
1784176577.5218709,53380,194.0
1784176577.9279082,53634,254.0
1784176578.2519953,53833,199.0
1784176579.4096467,54544,218.0
1784176580.0372078,54940,396.0
1784176580.3339033,55124,184.0
1784176580.897617,55482,358.0
1784176581.2242658,55680,198.0
1784176581.8526237,56067,166.0
1784176582.1330478,56242,175.0
1784176582.710684,56608,366.0
1784176582.9745386,56780,172.0
1784176583.4096901,57059,279.0
1784176585.3987644,58317,245.0
1784176585.7383137,58525,208.0
1784176586.1455076,58781,256.0
1784176586.524194,59021,240.0
1784176586.8446155,59230,209.0
1784176587.1455996,59415,185.0
1784176587.5002582,59647,232.0
1784176587.884788,59900,253.0
1784176588.2160242,60095,195.0
1784176588.9636085,60595,500.0
1784176589.2732751,60799,204.0
1784176589.654626,61044,245.0
1784176589.9984758,61254,210.0
1784176590.3731136,61511,257.0
1784176590.7136662,61727,216.0
1784176591.0717473,61944,217.0
1784176591.4877238,62193,249.0
1784176591.9648063,62479,286.0
1784176592.3358269,62708,229.0
1784176592.653967,62902,194.0
1784176593.077821,63180,278.0
1784176593.4174883,63386,206.0
1784176593.8118165,63624,238.0
1784176594.2170355,63883,259.0
1784176595.3776097,64628,500.0
1784176596.2780902,65184,348.0
1784176596.769728,65497,313.0
1784176597.0952325,65709,212.0
1784176597.542006,65992,283.0
1784176598.3173647,66492,500.0
1784176599.2104635,67047,235.0
1784176600.080767,67594,342.0
1784176600.4496236,67827,233.0
1784176600.8736882,68081,254.0
1784176601.1626315,68271,190.0
1784176602.005419,68783,320.0
