Wall time,Step,Value
1784188989.987976,2219,14.0
1784188989.9889855,2239,20.0
1784188989.993957,2276,37.0
1784188989.9979427,2305,29.0
1784188989.998948,2347,42.0
1784188990.0009344,2364,17.0
1784188990.0029266,2376,12.0
1784188990.0059836,2435,59.0
1784188990.0099707,2481,46.0
1784188990.0109677,2499,18.0
1784188990.0128925,2521,22.0
1784188990.0139213,2544,23.0
1784188990.0149457,2555,11.0
1784188990.0159554,2579,24.0
1784188990.0178754,2588,9.0
1784188990.01987,2604,16.0
1784188990.0208664,2616,12.0
1784188990.0228596,2639,23.0
1784188990.0238576,2655,16.0
1784188990.0248537,2667,12.0
1784188990.0288477,2714,47.0
1784188990.0318305,2743,29.0
1784188990.0358276,2805,62.0
1784188990.0358276,2816,11.0
1784188990.0378196,2851,35.0
1784188990.0398047,2862,11.0
1784188990.0417972,2879,17.0
1784188990.0438454,2903,24.0
1784188990.0448468,2918,15.0
1784188990.0477767,2948,30.0
1784188990.0507755,2980,32.0
1784188990.0517633,3006,26.0
1784188990.0537565,3035,29.0
1784188990.0567555,3070,35.0
1784188990.057749,3086,16.0
1784188990.057749,3096,10.0
1784188990.0597923,3117,21.0
1784188990.0627272,3134,17.0
1784188990.0647197,3155,21.0
1784188990.0657163,3176,21.0
1784188990.067719,3202,26.0
1784188990.0687063,3220,18.0
1784188990.0706992,3253,33.0
1784188990.0716958,3267,14.0
1784188990.0756834,3306,39.0
1784188990.078682,3344,38.0
1784188990.0796695,3364,20.0
1784188990.080666,3379,15.0
1784188990.0836644,3411,32.0
1784188990.0856595,3428,17.0
1784188990.0906436,3477,49.0
1784188990.09462,3489,12.0
1784188990.0976174,3527,38.0
1784188990.098606,3541,14.0
1784188990.1005995,3566,25.0
1784188990.1026013,3596,30.0
1784188990.103589,3615,19.0
1784188990.10658,3636,21.0
1784188990.10957,3663,27.0
1784188990.1115708,3676,13.0
1784188990.1125598,3687,11.0
1784188990.114553,3706,19.0
1784188990.1175513,3743,37.0
1784188990.1195447,3783,40.0
1784188990.1236284,3827,44.0
1784188990.126512,3852,25.0
1784188990.127522,3870,18.0
1784188990.1285064,3888,18.0
1784188990.1305113,3915,27.0
1784188990.1325037,3931,16.0
1784188990.134486,3953,22.0
1784188990.1384854,3997,44.0
1784188990.144466,4027,30.0
1784188990.1464467,4048,21.0
1784188990.1484404,4067,19.0
1784188990.1504333,4085,18.0
1784188990.156413,4145,60.0
1784188990.1594038,4159,14.0
1784188990.1613963,4181,22.0
1784188990.1633894,4211,30.0
1784188990.1653903,4238,27.0
1784188990.1663902,4268,30.0
1784188990.1683733,4285,17.0
1784188990.1703668,4309,24.0
1784188990.1713638,4322,13.0
1784188990.1763463,4348,26.0
1784188990.1783402,4378,30.0
1784188990.180345,4401,23.0
1784188990.1823347,4434,33.0
1784188990.1843193,4446,12.0
1784188990.185316,4456,10.0
1784188990.1889987,4469,13.0
1784188990.1929853,4494,11.0
1784188990.195988,4505,11.0
1784188990.196971,4534,29.0
1784188990.1989653,4559,25.0
1784188990.2020404,4599,40.0
1784188990.2059956,4645,46.0
1784188990.208962,4663,18.0
1784188990.2109807,4673,10.0
1784188990.21198,4691,18.0
1784188990.2159796,4733,42.0
1784188990.2169766,4748,15.0
1784188990.2209587,4777,29.0
1784188990.2228863,4795,18.0
1784188990.2258754,4824,29.0
1784188990.22788,4838,14.0
1784188990.2288654,4857,19.0
1784188990.229862,4866,9.0
1784188990.2328603,4882,16.0
1784188990.2348573,4892,10.0
1784188990.2369132,4928,36.0
1784188990.2369132,4938,10.0
1784188990.238903,4974,36.0
1784188990.2438903,5013,39.0
1784188990.2448814,5036,23.0
1784188990.2488737,5078,42.0
1784188990.250793,5094,16.0
1784188990.256772,5145,51.0
1784188990.2599173,5162,17.0
1784188990.2638173,5201,24.0
1784188990.2647448,5213,12.0
1784188990.267817,5249,36.0
1784188990.269817,5273,24.0
1784188990.273731,5334,61.0
1784188990.2777758,5363,29.0
1784188990.2787497,5382,19.0
1784188990.2827399,5415,33.0
1784188990.2847722,5439,24.0
1784188990.286746,5459,20.0
1784188990.2877245,5472,13.0
1784188990.2917323,5504,32.0
1784188990.2947333,5537,33.0
1784188990.296691,5554,17.0
1784188990.2986352,5568,14.0
1784188990.2996864,5587,19.0
1784188990.3017304,5604,17.0
1784188990.304371,5634,30.0
1784188990.3074389,5667,33.0
1784188990.3090127,5701,34.0
1784188990.3120062,5723,22.0
1784188990.313003,5745,22.0
1784188990.3179946,5794,49.0
1784188990.319991,5817,23.0
1784188990.321985,5837,20.0
1784188990.3249748,5868,31.0
1784188990.3279653,5901,33.0
1784188990.3289502,5916,15.0
1784188990.3309424,5942,26.0
1784188990.3349402,5975,33.0
1784188990.3379958,6012,37.0
1784188990.3389897,6022,10.0
1784188990.3419356,6041,19.0
1784188990.3429546,6059,18.0
1784188990.3448975,6070,11.0
1784188990.3478866,6089,19.0
1784188990.3508894,6130,41.0
1784188990.3528693,6147,17.0
1784188990.3588495,6210,63.0
1784188990.3598464,6220,10.0
1784188990.3618474,6243,23.0
1784188990.3638322,6271,11.0
1784188990.3668342,6302,31.0
1784188990.368958,6319,17.0
1784188990.3738883,6371,52.0
1784188990.3777866,6394,23.0
1784188990.3797913,6414,20.0
1784188990.3898065,6542,128.0
1784188990.3918097,6555,13.0
1784188990.3938036,6579,24.0
1784188990.3967965,6606,27.0
1784188990.3977776,6625,19.0
1784188990.4007933,6648,23.0
1784188990.4027722,6671,23.0
1784188990.4067643,6695,24.0
1784188990.411673,6725,30.0
1784188990.4146707,6757,32.0
1784188990.416656,6768,11.0
1784188990.4186573,6782,14.0
1784188990.4247055,6866,84.0
1784188990.4266508,6895,29.0
1784188990.431675,6946,51.0
1784188990.4385924,7007,32.0
1784188990.4465656,7079,51.0
1784188990.4485579,7105,26.0
1784188990.450543,7124,19.0
1784188990.4525363,7135,11.0
1784188990.4535413,7149,14.0
1784188990.4565253,7186,37.0
1784188990.4615138,7238,52.0
1784188990.464598,7267,29.0
1784188990.4684832,7284,17.0
1784188990.4704764,7308,24.0
1784188990.4764566,7336,28.0
1784188990.479446,7357,21.0
1784188990.4834332,7376,19.0
1784188990.4939787,7437,61.0
1784188990.4979658,7458,21.0
1784188990.5009546,7480,22.0
1784188990.5050128,7512,32.0
1784188990.5089278,7533,21.0
1784188990.5109787,7554,21.0
1784188990.5159807,7589,35.0
1784188990.5189662,7617,28.0
1784188990.523974,7669,35.0
1784188990.5269387,7686,17.0
1784188990.5308545,7720,34.0
1784188990.5328481,7735,15.0
1784188990.5348413,7757,22.0
1784188990.5358505,7767,10.0
1784188990.542815,7831,64.0
1784188990.5478103,7878,47.0
1784188990.5497913,7896,18.0
1784188990.552835,7937,41.0
1784188990.5538797,7950,13.0
1784188990.5548325,7958,8.0
1784188990.5866685,8014,56.0
1784188990.597706,8062,48.0
1784188990.6016996,8106,44.0
1784188990.6066017,8157,51.0
1784188990.6095917,8179,22.0
1784188990.6125922,8205,26.0
1784188990.616568,8232,27.0
1784188990.6195586,8248,16.0
1784188990.6245415,8291,43.0
1784188990.6285374,8331,40.0
1784188990.630521,8353,22.0
1784188990.643486,8490,137.0
1784188990.6444745,8512,22.0
1784188990.647533,8538,26.0
1784188990.6505306,8570,32.0
1784188990.6534448,8585,15.0
1784188990.654442,8601,16.0
1784188990.6584282,8625,24.0
1784188990.6624267,8664,39.0
1784188990.6694028,8728,64.0
1784188990.6764414,8782,54.0
1784188990.6774185,8792,10.0
1784188990.6804216,8820,28.0
1784188990.6843405,8842,22.0
1784188990.6873317,8852,10.0
1784188990.6963098,8909,57.0
1784188990.6993015,8926,17.0
1784188990.700297,8940,14.0
1784188990.7042751,8964,24.0
1784188990.7072773,8978,14.0
1784188990.7102675,9000,22.0
1784188990.712248,9017,17.0
1784188990.717241,9057,40.0
1784188990.7232122,9101,44.0
1784188990.7262704,9121,20.0
1784188990.7282739,9136,15.0
1784188990.7301872,9163,27.0
1784188990.7351801,9212,49.0
1784188990.7411757,9268,56.0
1784188990.7511256,9370,102.0
1784188990.7521152,9383,13.0
1784188990.7551131,9401,18.0
1784188990.758095,9423,22.0
1784188990.7600887,9434,11.0
1784188990.7650826,9479,22.0
1784188990.768069,9505,26.0
1784188990.774076,9550,45.0
1784188990.7780282,9566,16.0
1784188990.7810266,9597,31.0
1784188990.7880058,9689,92.0
1784188990.7939863,9719,30.0
1784188990.7979693,9746,27.0
1784188990.8019567,9779,33.0
1784188990.805011,9799,20.0
1784188990.8099217,9818,19.0
1784188990.8109276,9831,13.0
1784188990.8139172,9855,24.0
1784188990.8198879,9909,54.0
1784188990.8238757,9956,47.0
1784188990.8268754,9978,22.0
1784188990.8278615,9994,16.0
1784188990.9215481,10055,61.0
1784188990.9405296,10101,46.0
1784188990.9574635,10159,58.0
1784188990.976442,10200,41.0
1784188990.9864054,10222,22.0
1784188990.9982917,10251,29.0
1784188991.0022783,10263,12.0
1784188991.0202265,10309,26.0
1784188991.0331886,10343,34.0
1784188991.036173,10355,12.0
1784188991.0462623,10379,24.0
1784188991.0646002,10418,39.0
1784188991.0844724,10464,46.0
1784188991.0885239,10480,16.0
1784188991.0964327,10493,13.0
1784188991.116365,10545,52.0
1784188991.1293235,10575,30.0
1784188991.1362908,10596,21.0
1784188991.1422703,10610,14.0
1784188991.1492543,10621,11.0
1784188991.15224,10630,9.0
1784188991.1731777,10683,53.0
1784188991.178164,10695,12.0
1784188991.1878223,10720,25.0
1784188991.1958036,10733,13.0
1784188991.2087653,10766,33.0
1784188991.218719,10793,27.0
1784188991.2267044,10819,26.0
1784188991.235662,10846,27.0
1784188991.2516172,10882,25.0
1784188991.2555954,10894,12.0
1784188991.2635694,10916,22.0
1784188991.2685604,10930,14.0
1784188991.2765343,10941,11.0
1784188991.285504,10962,21.0
1784188991.2944655,10987,25.0
1784188991.3024473,11003,16.0
1784188991.3074226,11020,17.0
1784188991.3154047,11035,15.0
1784188991.322427,11054,19.0
1784188991.328352,11065,11.0
1784188991.33434,11084,19.0
1784188991.352281,11122,23.0
1784188991.359249,11136,14.0
1784188991.366293,11162,26.0
1784188991.3703098,11172,10.0
1784188991.3801868,11193,21.0
1784188991.3861675,11203,10.0
1784188991.3911421,11220,17.0
1784188991.3982038,11234,14.0
1784188991.4021401,11244,10.0
1784188991.4150703,11278,34.0
1784188991.422039,11297,19.0
1784188991.429091,11308,11.0
1784188991.43901,11333,25.0
1784188991.4439733,11343,10.0
1784188991.4479604,11357,14.0
1784188991.4529357,11368,11.0
1784188991.469001,11417,49.0
1784188991.485899,11464,47.0
1784188991.4952106,11485,21.0
1784188991.5042353,11502,17.0
1784188991.51691,11533,31.0
1784188991.5288844,11563,30.0
1784188991.5339031,11572,9.0
1784188991.5387924,11590,18.0
1784188991.5508077,11617,27.0
1784188991.554827,11629,12.0
1784188991.5666857,11646,17.0
1784188991.5736632,11663,17.0
1784188991.5786598,11676,13.0
1784188991.582641,11688,12.0
1784188991.599585,11722,34.0
1784188991.6075492,11742,20.0
1784188991.6125405,11756,14.0
1784188991.6216223,11788,32.0
1784188991.6304722,11805,17.0
1784188991.6375225,11825,20.0
1784188991.6444254,11840,15.0
1784188991.6514096,11856,16.0
1784188991.6613688,11875,19.0
1784188991.665365,11886,11.0
1784188991.673332,11905,19.0
1784188991.6833742,11940,35.0
1784188991.698246,11975,35.0
1784188991.7102757,12005,30.0
1784188991.7251682,12035,30.0
1784188991.7341344,12051,16.0
1784188991.7420993,12072,21.0
1784188991.7451003,12083,11.0
1784188991.763029,12122,39.0
1784188991.7700143,12141,19.0
1784188991.7759857,12153,12.0
1784188991.7899396,12194,41.0
1784188991.7979934,12217,23.0
1784188991.8039882,12233,16.0
1784188991.8139546,12258,25.0
1784188991.8198483,12272,14.0
1784188991.8258235,12288,16.0
1784188991.8478541,12346,58.0
1784188991.855818,12366,20.0
1784188991.868783,12405,39.0
1784188991.8737566,12419,14.0
1784188991.8797448,12430,11.0
1784188991.89378,12465,14.0
1784188991.9126756,12518,53.0
1784188991.9186764,12531,13.0
1784188991.9276555,12552,21.0
1784188991.9336262,12572,20.0
1784188991.9465773,12601,29.0
1784188991.962469,12641,16.0
1784188991.9664588,12655,14.0
1784188991.9714406,12665,10.0
1784188991.9804733,12687,22.0
1784188991.9913635,12714,27.0
1784188991.9973433,12729,15.0
1784188992.0053253,12744,15.0
1784188992.0142865,12764,20.0
1784188992.0212634,12789,25.0
1784188992.0302446,12806,17.0
1784188992.036225,12818,12.0
1784188992.0403128,12828,10.0
1784188992.0472496,12841,13.0
1784188992.0521603,12856,15.0
1784188992.055158,12868,12.0
1784188992.0611393,12881,13.0
1784188992.0820637,12934,53.0
1784188992.0860548,12944,10.0
1784188992.0910304,12958,14.0
1784188992.0980067,12973,15.0
1784188992.1030018,12983,10.0
1784188992.108971,12996,13.0
1784188992.1159544,13013,17.0
1784188992.1239202,13032,19.0
1784188992.1578763,13113,11.0
1784188992.167781,13139,26.0
1784188992.1757472,13153,14.0
1784188992.1797411,13164,11.0
1784188992.1857226,13184,20.0
1784188992.202358,13232,48.0
1784188992.21531,13261,29.0
1784188992.2262661,13288,27.0
1784188992.2362316,13305,17.0
1784188992.2442136,13323,18.0
1784188992.2491987,13340,17.0
1784188992.2591548,13356,16.0
1784188992.268232,13390,34.0
1784188992.278106,13406,16.0
1784188992.2820866,13419,13.0
1784188992.2870631,13429,10.0
1784188992.2980335,13458,29.0
1784188992.3119867,13493,35.0
1784188992.317967,13504,11.0
1784188992.3239393,13514,10.0
1784188992.3289218,13525,11.0
1784188992.3339057,13539,14.0
1784188992.341887,13559,20.0
1784188992.351846,13581,22.0
1784188992.3558462,13593,12.0
1784188992.3618248,13610,17.0
1784188992.3707943,13631,21.0
1784188992.383739,13663,32.0
1784188992.3877337,13680,17.0
1784188992.395707,13693,13.0
1784188992.4086556,13723,30.0
1784188992.4166381,13748,25.0
1784188992.422608,13758,10.0
1784188992.4276016,13767,9.0
1784188992.4325843,13780,13.0
1784188992.4415457,13803,23.0
1784188992.4475257,13812,9.0
1784188992.4525204,13830,18.0
1784188992.4624755,13851,21.0
1784188992.466477,13863,12.0
1784188992.4774265,13895,32.0
1784188992.4864032,13911,16.0
1784188992.4884005,13920,9.0
1784188992.497044,13935,15.0
1784188992.5020318,13948,13.0
1784188992.507003,13960,12.0
1784188992.5139918,13976,16.0
1784188992.5319192,14017,41.0
1784188992.5369124,14029,12.0
1784188992.5458732,14043,14.0
1784188992.5488706,14053,10.0
1784188992.5538542,14063,10.0
1784188992.5598261,14072,9.0
1784188992.5658255,14087,15.0
1784188992.57578,14102,15.0
1784188992.5837586,14124,22.0
1784188992.5887303,14139,15.0
1784188992.5967028,14151,12.0
1784188992.607667,14175,24.0
1784188992.6166477,14193,18.0
1784188992.620623,14208,15.0
1784188992.6346533,14248,23.0
1784188992.646603,14274,26.0
1784188992.6515198,14289,15.0
1784188992.6584966,14301,12.0
1784188992.6634886,14313,12.0
1784188992.6704562,14326,13.0
1784188992.679435,14345,19.0
1784188992.6844096,14360,15.0
1784188992.6874113,14370,10.0
1784188992.692383,14379,9.0
1784188992.697374,14390,11.0
1784188992.7053401,14408,18.0
1784188992.7133248,14423,15.0
1784188992.7252734,14452,29.0
1784188992.7302587,14462,10.0
1784188992.7372334,14473,11.0
1784188992.763146,14534,37.0
1784188992.7711277,14560,26.0
1784188992.7800896,14575,15.0
1784188992.7830892,14585,10.0
1784188992.7920601,14609,24.0
1784188992.7970417,14618,9.0
1784188992.808994,14649,31.0
1784188992.8189678,14675,26.0
1784188992.8299315,14700,25.0
1784188992.83989,14726,26.0
1784188992.8488722,14742,16.0
1784188992.8568344,14764,22.0
1784188992.8628163,14774,10.0
1784188992.8807528,14813,39.0
1784188992.89371,14843,30.0
1784188992.904673,14880,37.0
1784188992.9196358,14911,31.0
1784188992.9356246,14952,41.0
1784188992.9446018,14978,26.0
1784188992.963484,15028,50.0
1784188992.9705312,15045,17.0
1784188992.9784753,15063,18.0
1784188992.9824622,15074,11.0
1784188992.9974296,15111,37.0
1784188993.0113165,15148,37.0
1784188993.017307,15163,15.0
1784188993.0292575,15192,29.0
1784188993.0422134,15220,28.0
1784188993.0552435,15247,27.0
1784188993.0681345,15278,31.0
1784188993.09009,15338,60.0
1784188993.1090226,15380,42.0
1784188993.1150515,15395,15.0
1784188993.1359086,15438,43.0
1784188993.1598203,15497,59.0
1784188993.1678019,15515,18.0
1784188993.1798234,15543,28.0
1784188993.192555,15579,36.0
1784188993.2090535,15613,34.0
1784188993.222039,15649,36.0
1784188993.236989,15684,35.0
1784188993.2619069,15735,51.0
1784188993.2718496,15755,20.0
1784188993.2848065,15784,29.0
1784188993.2977881,15807,23.0
1784188993.3057353,15826,19.0
1784188993.3336797,15882,56.0
1784188993.3406088,15899,17.0
1784188993.359557,15935,36.0
1784188993.3725147,15965,30.0
1784188993.4033866,16016,51.0
1784188993.409336,16027,11.0
1784188993.4143333,16040,13.0
1784188993.4343617,16089,49.0
1784188993.4622629,16153,64.0
1784188993.4701815,16177,24.0
1784188993.4820926,16205,28.0
1784188993.5002322,16245,40.0
1784188993.5122464,16277,32.0
1784188993.53115,16323,46.0
1784188993.560978,16387,64.0
1784188993.573935,16411,24.0
1784188993.586903,16443,32.0
1784188993.5969331,16466,23.0
1784188993.6298163,16549,83.0
1784188993.6327682,16560,11.0
1784188993.645785,16586,26.0
1784188993.652745,16600,14.0
1784188993.6656377,16626,26.0
1784188993.68464,16668,42.0
1784188993.6886423,16680,12.0
1784188993.7114742,16722,42.0
1784188993.7453725,16803,81.0
1784188993.7722716,16841,38.0
1784188993.7932014,16865,24.0
1784188993.8341122,16916,51.0
1784188993.8510087,16932,16.0
1784188993.8898816,16981,49.0
1784188993.9118047,17003,22.0
1784188993.9227688,17022,19.0
1784188993.9676187,17080,58.0
1784188993.9845614,17107,27.0
1784188993.9955251,17123,16.0
1784188994.0164628,17163,40.0
1784188994.0284228,17191,28.0
1784188994.0413718,17230,39.0
1784188994.0483594,17249,19.0
1784188994.071271,17291,42.0
1784188994.0852246,17325,34.0
1784188994.0971856,17359,34.0
1784188994.1071515,17388,29.0
1784188994.134061,17447,59.0
1784188994.148014,17478,31.0
1784188994.166963,17518,40.0
1784188994.1779149,17544,26.0
1784188994.238624,17699,155.0
1784188994.2526078,17731,32.0
1784188994.2784958,17796,65.0
1784188994.2914453,17824,28.0
1784188994.306395,17861,37.0
1784188994.3173578,17896,35.0
1784188994.3263297,17915,19.0
1784188994.3343012,17934,19.0
1784188994.3522522,17984,50.0
1784188994.3851423,18062,78.0
1784188994.401078,18099,37.0
1784188994.4319835,18175,76.0
1784188994.4449832,18207,32.0
1784188994.4658613,18268,61.0
1784188994.4728765,18283,15.0
1784188994.4818156,18306,23.0
1784188994.504294,18363,57.0
1784188994.5132637,18385,22.0
1784188994.527221,18417,32.0
1784188994.542159,18454,37.0
1784188994.5626252,18495,41.0
1784188994.5686007,18510,15.0
1784188994.5885265,18546,36.0
1784188994.6044726,18582,36.0
1784188994.6095617,18595,13.0
1784188994.6363666,18653,58.0
1784188994.6682596,18708,55.0
1784188994.6881928,18743,35.0
1784188994.697171,18767,24.0
1784188994.7301226,18846,79.0
1784188994.767935,18924,78.0
1784188994.804804,19004,80.0
1784188994.8157742,19030,26.0
1784188994.8307242,19069,39.0
1784188994.8715796,19170,101.0
1784188994.9244158,19302,132.0
1784188994.9433475,19351,49.0
1784188994.9693215,19422,71.0
1784188995.0151715,19544,122.0
1784188995.0191565,19559,15.0
1784188995.0470014,19632,73.0
1784188995.0539696,19649,17.0
1784188995.0778902,19686,37.0
1784188995.0828812,19700,14.0
1784188995.0868716,19710,10.0
1784188995.119846,19796,86.0
1784188995.1297252,19819,23.0
1784188995.149726,19866,47.0
1784188995.1556325,19879,13.0
1784188995.1616096,19889,10.0
1784188995.2103121,20020,131.0
1784188995.2212505,20046,26.0
1784188995.230184,20066,20.0
1784188995.2501926,20117,51.0
1784188995.3628066,20423,306.0
1784188995.3796854,20462,39.0
1784188995.3906922,20495,33.0
1784188995.409575,20541,46.0
1784188995.4175575,20566,25.0
1784188995.4305828,20600,34.0
1784188995.4584472,20672,72.0
1784188995.4664545,20700,28.0
1784188995.4753559,20713,13.0
1784188995.4933178,20758,45.0
1784188995.541123,20873,115.0
1784188995.6029236,21035,162.0
1784188995.6497593,21168,133.0
1784188995.6786623,21239,71.0
1784188995.6946185,21282,43.0
1784188995.713554,21326,44.0
1784188995.7245092,21358,32.0
1784188995.743454,21408,50.0
1784188995.798982,21540,132.0
1784188995.820439,21590,50.0
1784188995.882305,21747,14.0
1784188995.90921,21815,68.0
1784188995.937049,21892,77.0
1784188995.977788,21993,101.0
1784188996.0024185,22060,67.0
1784188996.082472,22231,171.0
1784188996.106366,22289,58.0
1784188996.1193237,22314,25.0
1784188996.131274,22344,30.0
1784188996.1870878,22480,136.0
1784188996.3128984,22794,314.0
1784188996.343811,22876,82.0
1784188996.4187076,23052,176.0
1784188996.470637,23192,140.0
1784188996.483488,23221,29.0
1784188996.4884644,23233,12.0
1784188996.540849,23356,123.0
1784188996.557791,23394,38.0
1784188996.580784,23453,59.0
1784188996.591677,23480,27.0
1784188996.6913729,23717,237.0
1784188996.7322197,23813,96.0
1784188996.736267,23826,13.0
1784188996.7800555,23931,105.0
1784188996.8008437,23985,54.0
1784188996.8127627,24011,26.0
1784188996.8756206,24166,155.0
1784188996.9881642,24458,292.0
1784188997.0180721,24514,56.0
1784188997.0849493,24677,163.0
1784188997.1118243,24726,49.0
1784188997.130699,24773,47.0
1784188997.1665804,24853,64.0
1784188997.3034322,25197,344.0
1784188997.361797,25332,135.0
1784188997.4505696,25552,220.0
1784188997.4814658,25631,79.0
1784188997.5819957,25872,241.0
1784188997.6318371,25996,124.0
1784188997.7504733,26279,283.0
1784188997.7833912,26360,81.0
1784188997.7933645,26383,23.0
1784188997.8132892,26430,47.0
1784188997.9089026,26669,239.0
1784188998.010643,26930,261.0
1784188998.0415003,27009,79.0
1784188998.118212,27189,180.0
1784188998.1291661,27208,19.0
1784188998.1620562,27293,85.0
1784188998.176011,27330,37.0
1784188998.1869729,27350,20.0
1784188998.2784667,27569,219.0
1784188998.403123,27858,289.0
1784188998.443914,27951,93.0
1784188998.6149242,28375,424.0
1784188998.6996515,28539,164.0
1784188998.8192515,28827,288.0
1784188998.9499145,29109,282.0
1784188999.1173549,29495,386.0
1784188999.1877632,29641,146.0
1784188999.348234,29989,348.0
1784188999.4329886,30177,188.0
1784188999.6261265,30603,426.0
1784188999.6640003,30679,76.0
1784188999.6849418,30719,40.0
1784188999.7626789,30869,150.0
1784188999.9181597,31149,280.0
1784189000.1078854,31482,333.0
1784189000.3595953,31910,428.0
1784189000.5729969,32165,255.0
1784189000.6397548,32234,69.0
1784189000.9991727,32619,385.0
1784189001.125788,32744,125.0
1784189001.5047586,33146,402.0
1784189001.86346,33516,370.0
1784189002.1894372,33873,357.0
1784189002.665484,34373,500.0
1784189003.1755743,34873,500.0
1784189003.5289054,35192,319.0
1784189004.3051515,35970,318.0
1784189004.642815,36285,315.0
1784189005.0134938,36612,327.0
1784189005.4523551,37014,402.0
1784189005.467922,37032,18.0
1784189006.198535,37729,289.0
1784189006.4587593,37962,233.0
1784189006.9539196,38448,486.0
1784189007.413412,38862,414.0
1784189007.8308783,39232,370.0
1784189008.1975954,39564,332.0
1784189008.613165,39948,384.0
1784189008.9929688,40272,324.0
1784189009.4216356,40635,363.0
1784189010.0625896,41123,488.0
1784189010.5182898,41520,397.0
1784189010.913419,41857,337.0
1784189011.278044,42180,323.0
1784189011.8712068,42677,497.0
1784189012.3448443,43094,417.0
1784189012.7314847,43418,324.0
1784189013.1789873,43781,363.0
1784189013.5334535,44076,295.0
1784189014.001199,44475,399.0
1784189014.4516609,44845,370.0
1784189014.8179913,45149,304.0
1784189015.172103,45450,301.0
1784189015.5907502,45788,338.0
1784189015.963073,46098,310.0
1784189016.3531914,46453,355.0
1784189016.6906712,46738,285.0
1784189017.0578983,47050,312.0
1784189017.4485953,47369,319.0
1784189017.8432093,47697,328.0
1784189018.2276,48004,307.0
1784189018.5920925,48294,290.0
1784189018.9741328,48591,297.0
1784189019.3776307,48935,344.0
1784189019.773892,49267,332.0
1784189020.3019333,49683,416.0
1784189020.693169,50002,319.0
1784189021.1967995,50395,393.0
1784189021.6978273,50783,388.0
1784189022.1804254,51190,407.0
1784189022.7337384,51621,431.0
1784189023.1788208,51971,350.0
1784189023.597176,52301,330.0
1784189024.0596325,52651,350.0
1784189024.4841046,52979,328.0
1784189024.8828678,53305,326.0
1784189025.3341753,53599,294.0
1784189025.72855,53895,296.0
