Wall time,Step,Value
1784279916.7993724,5387,29.0
1784279916.8013659,5409,9.0
1784279916.8103368,5465,8.0
1784279916.812328,5484,19.0
1784279916.8153179,5511,14.0
1784279916.8193047,5536,25.0
1784279916.8222942,5569,33.0
1784279916.8282816,5586,17.0
1784279916.8302681,5602,16.0
1784279916.8322682,5618,16.0
1784279916.835251,5651,33.0
1784279916.8382416,5695,12.0
1784279916.848209,5772,23.0
1784279916.851199,5819,47.0
1784279916.8531919,5851,32.0
1784279916.857181,5869,18.0
1784279916.8621635,5911,26.0
1784279916.865153,5932,11.0
1784279916.8681498,5966,22.0
1784279916.8711329,5987,11.0
1784279916.877111,6037,15.0
1784279916.879105,6053,16.0
1784279916.880102,6069,16.0
1784279916.8820944,6096,27.0
1784279916.8850849,6108,12.0
1784279916.891067,6147,28.0
1784279916.8930585,6162,15.0
1784279916.8970468,6189,13.0
1784279916.8990393,6202,13.0
1784279916.9010313,6221,19.0
1784279916.9060142,6257,21.0
1784279916.9169776,6376,43.0
1784279916.9219632,6426,17.0
1784279916.9269469,6445,19.0
1784279916.9319284,6470,14.0
1784279916.9339223,6488,18.0
1784279916.9359155,6501,13.0
1784279916.9418952,6543,42.0
1784279916.9438884,6567,24.0
1784279916.9478743,6583,16.0
1784279916.9508657,6609,26.0
1784279916.9528592,6640,31.0
1784279916.9558487,6656,16.0
1784279916.9578412,6670,14.0
1784279916.974785,6724,11.0
1784279916.9797678,6749,25.0
1784279916.988264,6787,16.0
1784279917.000206,6847,17.0
1784279917.024126,7029,70.0
1784279917.0261197,7041,12.0
1784279917.0311038,7055,14.0
1784279917.036086,7093,38.0
1784279917.0400727,7130,10.0
1784279917.0430624,7146,16.0
1784279917.046053,7161,15.0
1784279917.0470493,7175,14.0
1784279917.0490427,7205,30.0
1784279917.054026,7243,38.0
1784279917.0649908,7297,15.0
1784279917.0669832,7311,14.0
1784279917.0739596,7378,14.0
1784279917.0809371,7430,39.0
1784279917.0849261,7461,21.0
1784279917.089907,7499,20.0
1784279917.0948946,7534,26.0
1784279917.0988765,7554,20.0
1784279917.1018684,7574,20.0
1784279917.1038609,7592,18.0
1784279917.106851,7603,11.0
1784279917.109841,7626,23.0
1784279917.1128309,7646,20.0
1784279917.1138272,7661,15.0
1784279917.1178136,7690,29.0
1784279917.1208036,7716,14.0
1784279917.1307704,7743,14.0
1784279917.1337602,7760,17.0
1784279917.1427324,7844,43.0
1784279917.1487124,7876,22.0
1784279917.1527028,7893,17.0
1784279917.1556923,7905,12.0
1784279917.1616697,7923,18.0
1784279917.1646566,7946,23.0
1784279917.1676464,7961,15.0
1784279917.170637,7979,18.0
1784279917.1716352,7993,14.0
1784279917.1746254,8014,21.0
1784279917.1776175,8031,17.0
1784279917.1806035,8054,23.0
1784279917.1865873,8080,11.0
1784279917.1895769,8109,29.0
1784279917.1965506,8139,11.0
1784279917.202532,8186,30.0
1784279917.205522,8203,17.0
1784279917.2065175,8214,11.0
1784279917.2095087,8245,31.0
1784279917.212497,8260,15.0
1784279917.2163625,8294,18.0
1784279917.2203498,8331,37.0
1784279917.2287755,8375,13.0
1784279917.231766,8385,10.0
1784279917.2347536,8401,16.0
1784279917.2367477,8421,20.0
1784279917.2387404,8436,15.0
1784279917.2457185,8471,11.0
1784279917.2507014,8503,32.0
1784279917.2526944,8519,16.0
1784279917.2546868,8541,22.0
1784279917.2676435,8602,31.0
1784279917.272628,8634,14.0
1784279917.273625,8646,12.0
1784279917.2816002,8676,17.0
1784279917.2835932,8693,17.0
1784279917.28957,8724,31.0
1784279917.296549,8756,16.0
1784279917.2995377,8791,35.0
1784279917.305518,8836,20.0
1784279917.3174765,8911,29.0
1784279917.3334246,9015,23.0
1784279917.3364148,9045,30.0
1784279917.343398,9086,18.0
1784279917.3463824,9106,20.0
1784279917.3473783,9115,9.0
1784279917.351364,9139,24.0
1784279917.353358,9151,12.0
1784279917.3563473,9162,11.0
1784279917.360336,9199,16.0
1784279917.3702998,9253,43.0
1784279917.37728,9312,21.0
1784279917.390235,9391,52.0
1784279917.4002006,9462,20.0
1784279917.403192,9489,27.0
1784279917.4191368,9570,40.0
1784279917.423123,9597,27.0
1784279917.42412,9616,19.0
1784279917.4301,9647,31.0
1784279917.446048,9730,71.0
1784279917.44804,9740,10.0
1784279917.4550178,9783,15.0
1784279917.4619935,9815,32.0
1784279917.465983,9846,31.0
1784279917.4689734,9856,10.0
1784279917.4719598,9874,18.0
1784279917.4819293,9924,17.0
1784279917.4849188,9937,13.0
1784279917.4908965,9976,22.0
1784279917.491893,9990,14.0
1784279917.4948835,10001,11.0
1784279917.6078248,10015,14.0
1784279917.6148016,10036,21.0
1784279917.6217766,10055,19.0
1784279917.626713,10068,13.0
1784279917.6326933,10085,17.0
1784279917.6396713,10100,15.0
1784279917.6466467,10108,8.0
1784279917.6506379,10119,11.0
1784279917.6606157,10144,25.0
1784279917.6674256,10161,17.0
1784279917.6704195,10172,11.0
1784279917.676471,10189,17.0
1784279917.6913488,10225,9.0
1784279917.6963415,10240,15.0
1784279917.715269,10297,19.0
1784279917.7222538,10316,19.0
1784279917.7521462,10394,13.0
1784279917.7710826,10440,13.0
1784279917.7810493,10456,16.0
1784279917.7930083,10487,15.0
1784279917.8039715,10515,28.0
1784279917.8227932,10557,24.0
1784279917.8297691,10573,16.0
1784279917.8347526,10587,14.0
1784279917.8562737,10629,11.0
1784279917.8652427,10656,27.0
1784279917.8801923,10691,19.0
1784279917.9071012,10745,12.0
1784279917.9110892,10754,9.0
1784279917.930034,10817,47.0
1784279917.9350197,10827,10.0
1784279917.9470818,10865,38.0
1784279917.9539456,10886,21.0
1784279917.9589288,10898,12.0
1784279917.9708986,10917,19.0
1784279917.9768689,10932,15.0
1784279917.9878318,10961,12.0
1784279917.991832,10973,12.0
1784279918.004776,11008,35.0
1784279918.0107687,11021,13.0
1784279918.017741,11044,23.0
1784279918.022728,11059,15.0
1784279918.036669,11092,33.0
1784279918.0506225,11129,13.0
1784279918.0546606,11140,11.0
1784279918.0636127,11153,13.0
1784279918.103475,11260,26.0
1784279918.116432,11290,14.0
1784279918.1314447,11325,35.0
1784279918.1354184,11339,14.0
1784279918.1374454,11349,10.0
1784279918.1483245,11376,27.0
1784279918.1592886,11403,27.0
1784279918.170243,11434,31.0
1784279918.176232,11460,26.0
1784279918.1871872,11488,28.0
1784279918.1911817,11497,9.0
1784279918.2011404,11524,27.0
1784279918.2041383,11538,14.0
1784279918.2151864,11572,34.0
1784279918.221447,11590,18.0
1784279918.2254214,11600,10.0
1784279918.2334027,11614,14.0
1784279918.2383854,11631,17.0
1784279918.2503378,11662,17.0
1784279918.2543244,11676,14.0
1784279918.2652876,11706,30.0
1784279918.2762501,11731,13.0
1784279918.2872145,11759,11.0
1784279918.301168,11792,23.0
1784279918.3071475,11805,13.0
1784279918.3300703,11853,13.0
1784279918.3360512,11867,14.0
1784279918.3400378,11877,10.0
1784279918.3576612,11917,15.0
1784279918.3646376,11935,18.0
1784279918.3686233,11947,12.0
1784279918.3835745,11977,12.0
1784279918.3895545,12000,23.0
1784279918.3985245,12020,20.0
1784279918.4045043,12033,13.0
1784279918.415468,12060,13.0
1784279918.4194674,12070,10.0
1784279918.4254353,12087,17.0
1784279918.432411,12104,17.0
1784279918.4424825,12123,19.0
1784279918.4464333,12133,10.0
1784279918.4494243,12146,13.0
1784279918.4533424,12159,13.0
1784279918.466194,12191,32.0
1784279918.4830906,12222,16.0
1784279918.4880755,12238,16.0
1784279918.494054,12254,16.0
1784279918.5199623,12326,22.0
1784279918.5239542,12339,13.0
1784279918.5299346,12352,13.0
1784279918.5399914,12379,14.0
1784279918.5479262,12402,23.0
1784279918.551862,12413,11.0
1784279918.5559459,12427,14.0
1784279918.569886,12460,11.0
1784279918.5758667,12478,18.0
1784279918.582842,12490,12.0
1784279918.5918124,12515,25.0
1784279918.597794,12530,15.0
1784279918.6107492,12554,12.0
1784279918.622709,12596,29.0
1784279918.6346688,12616,9.0
1784279918.6406486,12632,16.0
1784279918.6446362,12641,9.0
1784279918.6625764,12685,10.0
1784279918.6835053,12733,18.0
1784279918.691479,12752,19.0
1784279918.697459,12763,11.0
1784279918.7014456,12775,12.0
1784279918.7084215,12790,15.0
1784279918.724369,12824,16.0
1784279918.7303488,12839,15.0
1784279918.7482965,12881,16.0
1784279918.7522793,12892,11.0
1784279918.7622502,12912,11.0
1784279918.775211,12957,22.0
1784279918.7791944,12967,10.0
1784279918.7982008,13010,14.0
1784279918.8131526,13051,31.0
1784279918.8161564,13060,9.0
1784279918.821107,13070,10.0
1784279918.8271205,13083,13.0
1784279918.833037,13098,15.0
1784279918.8370256,13108,10.0
1784279918.8429945,13128,20.0
1784279918.852969,13149,21.0
1784279918.8629282,13171,22.0
1784279918.866922,13184,13.0
1784279918.8699172,13199,15.0
1784279918.883866,13227,28.0
1784279918.8908424,13245,18.0
1784279918.8968272,13257,12.0
1784279918.9197376,13312,21.0
1784279918.9297044,13339,27.0
1784279918.9496377,13381,24.0
1784279918.9596047,13407,11.0
1784279918.9845204,13463,56.0
1784279918.9895046,13476,13.0
1784279918.9924946,13487,11.0
1784279919.0014637,13505,18.0
1784279919.00844,13521,16.0
1784279919.0174115,13541,20.0
1784279919.0373445,13595,54.0
1784279919.0493035,13617,22.0
1784279919.0592704,13640,13.0
1784279919.0682414,13660,20.0
1784279919.0752287,13673,13.0
1784279919.0831907,13696,23.0
1784279919.0891714,13709,13.0
1784279919.1071105,13761,18.0
1784279919.1120934,13772,11.0
1784279919.1190708,13793,21.0
1784279919.1231277,13806,13.0
1784279919.1350558,13833,27.0
1784279919.139044,13844,11.0
1784279919.1460176,13858,14.0
1784279919.1490116,13868,10.0
1784279919.157046,13893,25.0
1784279919.1669395,13905,12.0
1784279919.1719294,13916,11.0
1784279919.178899,13932,16.0
1784279919.1828928,13943,11.0
1784279919.2048116,14000,22.0
1784279919.219331,14037,12.0
1784279919.2473326,14109,30.0
1784279919.266261,14151,17.0
1784279919.2702487,14165,14.0
1784279919.2762282,14183,18.0
1784279919.2881885,14212,29.0
1784279919.297167,14233,21.0
1784279919.305131,14259,26.0
1784279919.3171666,14285,26.0
1784279919.330151,14314,29.0
1784279919.337092,14331,17.0
1784279919.343077,14356,25.0
1784279919.34706,14367,11.0
1784279919.3579943,14384,17.0
1784279919.363006,14398,14.0
1784279919.387935,14475,27.0
1784279919.3909283,14485,10.0
1784279919.400811,14506,21.0
1784279919.4137688,14533,10.0
1784279919.41975,14549,16.0
1784279919.433701,14586,21.0
1784279919.440678,14601,15.0
1784279919.4476547,14614,13.0
1784279919.4526377,14626,12.0
1784279919.4646008,14656,30.0
1784279919.4705796,14671,15.0
1784279919.4905112,14717,19.0
1784279919.4984848,14739,22.0
1784279919.5054603,14755,16.0
1784279919.564265,14905,19.0
1784279919.57125,14927,22.0
1784279919.5881846,14970,20.0
1784279919.5962148,14981,11.0
1784279919.60305,15000,19.0
1784279919.614016,15012,12.0
1784279919.6319559,15062,14.0
1784279919.6488914,15101,21.0
1784279919.658866,15131,30.0
1784279919.6638417,15143,12.0
1784279919.6778042,15169,12.0
1784279919.6817892,15180,11.0
1784279919.6877692,15192,12.0
1784279919.6967316,15205,13.0
1784279919.7052119,15216,11.0
1784279919.7136936,15233,17.0
1784279919.7187734,15247,14.0
1784279919.7258213,15270,23.0
1784279919.747339,15312,15.0
1784279919.7523637,15329,17.0
1784279919.7702777,15371,13.0
1784279919.7732592,15384,13.0
1784279919.77723,15398,14.0
1784279919.785214,15412,14.0
1784279919.8021631,15453,41.0
1784279919.8071277,15467,14.0
1784279919.826098,15515,27.0
1784279919.8310997,15530,15.0
1784279919.8399045,15560,30.0
1784279919.846918,15583,23.0
1784279919.8664117,15630,47.0
1784279919.8743575,15651,21.0
1784279919.87932,15664,13.0
1784279919.888281,15687,23.0
1784279919.9105985,15751,23.0
1784279919.9165678,15770,19.0
1784279919.9406888,15836,32.0
1784279919.9497023,15856,20.0
1784279919.95766,15877,21.0
1784279919.9644568,15891,14.0
1784279919.9833727,15940,22.0
1784279919.9973266,15977,17.0
1784279920.0043163,15999,22.0
1784279920.015277,16020,21.0
1784279920.0212471,16035,15.0
1784279920.0306053,16052,17.0
1784279920.0411782,16087,35.0
1784279920.0530496,16114,27.0
1784279920.064769,16144,30.0
1784279920.0925171,16219,63.0
1784279920.123415,16303,84.0
1784279920.1413708,16353,50.0
1784279920.16329,16404,17.0
1784279920.1982312,16509,52.0
1784279920.208139,16531,22.0
1784279920.2132099,16541,10.0
1784279920.2299092,16598,57.0
1784279920.2517452,16658,60.0
1784279920.2766538,16724,66.0
1784279920.2877362,16754,18.0
1784279920.2998059,16785,31.0
1784279920.3098924,16813,28.0
1784279920.3223705,16850,23.0
1784279920.3343308,16880,30.0
1784279920.3562577,16949,37.0
1784279920.394208,17040,32.0
1784279920.4320889,17145,83.0
1784279920.4491346,17196,51.0
1784279920.4589987,17218,22.0
1784279920.5003717,17335,39.0
1784279920.5333009,17428,93.0
1784279920.5554047,17499,28.0
1784279920.5633144,17516,17.0
1784279920.6062782,17645,67.0
1784279920.625165,17693,48.0
1784279920.637076,17730,37.0
1784279920.6560204,17774,22.0
1784279920.6689694,17812,38.0
1784279920.6968749,17895,44.0
1784279920.707847,17929,34.0
1784279920.72878,17989,26.0
1784279920.74373,18026,37.0
1784279920.7496986,18046,20.0
1784279920.7616692,18095,49.0
1784279920.7885995,18178,36.0
1784279920.7935987,18197,19.0
1784279920.8075125,18228,31.0
1784279920.8212006,18269,41.0
1784279920.860064,18380,45.0
1784279920.90202,18498,58.0
1784279920.929906,18568,15.0
1784279920.9338987,18582,14.0
1784279920.9489026,18624,42.0
1784279920.9637165,18652,28.0
1784279920.9797332,18691,39.0
1784279921.0415566,18875,56.0
1784279921.0465112,18891,16.0
1784279921.0623949,18936,45.0
1784279921.0804017,18996,60.0
1784279921.0984397,19042,46.0
1784279921.1343224,19155,69.0
1784279921.1552138,19214,59.0
1784279921.159206,19226,12.0
1784279921.1631925,19239,13.0
1784279921.1701765,19262,23.0
1784279921.179155,19280,18.0
1784279921.1960964,19316,36.0
1784279921.2110639,19349,33.0
1784279921.225901,19392,43.0
1784279921.2358658,19416,24.0
1784279921.263804,19493,51.0
1784279921.2837408,19539,46.0
1784279921.3035686,19584,45.0
1784279921.3334687,19651,67.0
1784279921.3593943,19718,67.0
1784279921.384302,19780,62.0
1784279921.3993065,19808,28.0
1784279921.438119,19893,37.0
1784279921.4570556,19934,41.0
1784279921.4780908,19989,55.0
1784279921.4870265,20003,14.0
1784279921.503903,20047,44.0
1784279921.5208628,20083,36.0
1784279921.5547423,20152,28.0
1784279921.5757282,20213,61.0
1784279921.6734219,20445,43.0
1784279921.7002497,20500,55.0
1784279921.7231772,20550,18.0
1784279921.7631116,20650,100.0
1784279921.7770216,20680,30.0
1784279921.8079062,20734,54.0
1784279921.8227708,20778,44.0
1784279921.863633,20872,94.0
1784279921.8846152,20916,44.0
1784279921.9095755,20976,50.0
1784279921.9364424,21033,57.0
1784279921.9872642,21151,118.0
1784279922.0431516,21230,79.0
1784279922.1139252,21340,72.0
1784279922.2107453,21472,132.0
1784279922.2207375,21487,15.0
1784279922.2576838,21537,50.0
1784279922.2826858,21567,30.0
1784279922.3195422,21617,50.0
1784279922.5136955,21886,61.0
1784279922.5765228,21974,88.0
1784279922.6622236,22088,114.0
1784279922.6931612,22138,50.0
1784279922.7090793,22163,25.0
1784279922.7529347,22221,58.0
1784279922.8127255,22303,32.0
1784279922.9309614,22455,51.0
1784279923.0954218,22664,75.0
1784279923.1322875,22715,51.0
1784279923.15425,22746,31.0
1784279923.1921122,22798,52.0
1784279923.2971113,22921,55.0
1784279923.395782,23041,120.0
1784279923.4645505,23128,18.0
1784279923.4992561,23167,39.0
1784279923.551083,23229,62.0
1784279923.5730085,23255,26.0
1784279923.6946158,23406,50.0
1784279923.7484226,23487,81.0
1784279923.7898893,23539,52.0
1784279923.8149655,23570,31.0
1784279923.8424978,23607,37.0
1784279923.8654218,23639,32.0
1784279923.8983693,23684,45.0
1784279923.9123213,23704,20.0
1784279924.0116463,23831,127.0
1784279924.1162865,23967,122.0
1784279924.2308517,24109,142.0
1784279924.3195443,24213,51.0
1784279924.445216,24364,47.0
1784279924.50694,24422,58.0
1784279924.70436,24672,119.0
1784279924.7870986,24771,45.0
1784279924.8485222,24846,75.0
1784279924.884497,24897,51.0
1784279924.9363005,24965,68.0
1784279925.1226332,25227,136.0
1784279925.167943,25294,67.0
1784279925.2343023,25385,91.0
1784279925.27317,25440,55.0
1784279925.3618793,25544,51.0
1784279925.3918104,25582,38.0
1784279925.4485185,25649,67.0
1784279925.4764595,25684,35.0
1784279925.5865595,25827,143.0
1784279925.6651468,25935,29.0
1784279925.748812,26056,82.0
1784279925.7697487,26082,26.0
1784279925.8182473,26142,39.0
1784279925.8492062,26183,41.0
1784279926.0249875,26418,82.0
1784279926.1070104,26512,94.0
1784279926.1588812,26573,61.0
1784279926.190801,26612,39.0
1784279926.325759,26772,105.0
1784279926.456197,26925,153.0
1784279926.5658486,27078,153.0
1784279926.6954656,27248,44.0
1784279926.887492,27483,235.0
1784279927.0088851,27618,135.0
1784279927.133407,27790,172.0
1784279927.3957467,28139,228.0
1784279927.4494796,28203,64.0
1784279927.6735797,28475,175.0
1784279928.1748047,29105,183.0
1784279928.4010198,29397,198.0
1784279928.6383343,29683,286.0
1784279928.6935093,29753,70.0
1784279928.794657,29872,119.0
1784279929.071481,30188,76.0
1784279929.3221226,30480,185.0
1784279929.4854898,30662,182.0
1784279929.6420174,30845,183.0
1784279929.6819024,30890,45.0
1784279929.9259734,31175,285.0
1784279930.197775,31471,296.0
1784279930.212725,31492,21.0
1784279930.380889,31686,194.0
1784279930.6001668,31934,248.0
1784279931.173809,32595,210.0
1784279931.442,32882,287.0
1784279931.5891209,33064,182.0
1784279932.4214766,34005,222.0
1784279932.6427279,34257,252.0
1784279932.8402014,34486,229.0
1784279933.1959677,34855,369.0
1784279933.5814772,35301,172.0
1784279933.7450151,35480,179.0
1784279934.0048604,35743,263.0
1784279934.3122864,36064,321.0
1784279934.464512,36226,162.0
1784279935.7090108,37523,305.0
1784279935.8880496,37709,186.0
1784279936.0779881,37896,187.0
1784279936.3034842,38138,242.0
1784279936.323353,38159,21.0
1784279936.5613475,38394,235.0
1784279937.088416,38939,217.0
1784279937.265937,39123,184.0
1784279937.4792147,39355,232.0
1784279937.7164292,39591,236.0
1784279937.8417509,39715,124.0
1784279938.0241904,39887,172.0
1784279938.2710114,40125,238.0
1784279938.510135,40353,228.0
1784279938.7434635,40582,229.0
1784279938.9175324,40776,24.0
1784279939.117088,40998,222.0
1784279939.3735871,41253,255.0
1784279939.5520723,41453,200.0
1784279939.7640736,41654,201.0
1784279939.9932275,41888,234.0
1784279940.192852,42089,201.0
1784279940.6170986,42522,197.0
1784279941.029469,42904,188.0
1784279941.4695756,43327,226.0
1784279941.7814734,43634,307.0
1784279941.9616985,43811,177.0
1784279942.4380734,44256,232.0
1784279942.831981,44632,184.0
1784279943.1151202,44910,278.0
1784279943.54279,45285,184.0
1784279943.9655054,45680,183.0
1784279944.247416,45945,265.0
1784279944.488153,46185,240.0
1784279945.0744314,46754,215.0
1784279945.8208506,47441,220.0
1784279946.100988,47686,245.0
1784279946.7577004,48254,194.0
1784279946.9707656,48448,194.0
1784279947.1823318,48644,196.0
1784279948.0593193,49408,364.0
1784279948.269421,49588,180.0
1784279948.9890335,50228,247.0
1784279949.2184095,50421,193.0
1784279949.454985,50623,202.0
1784279949.7119179,50844,221.0
1784279949.9856377,51087,243.0
1784279950.193019,51260,173.0
1784279950.4362965,51465,205.0
1784279950.6654944,51658,193.0
1784279951.1039658,52033,375.0
1784279951.3932207,52291,258.0
1784279951.8961873,52728,216.0
1784279952.1892588,52973,245.0
1784279952.4196863,53173,200.0
1784279953.2213933,53865,192.0
1784279953.5344234,54132,267.0
1784279954.014413,54547,172.0
1784279954.2773728,54763,216.0
1784279954.6460643,55084,321.0
1784279954.915936,55308,224.0
1784279955.4064686,55735,238.0
1784279955.70049,55989,254.0
1784279956.1288002,56357,180.0
1784279956.3487887,56552,195.0
1784279956.636642,56798,246.0
1784279956.8689377,56988,190.0
1784279957.095467,57174,186.0
1784279957.3001604,57349,175.0
1784279957.5022557,57519,170.0
1784279957.7065809,57689,170.0
1784279957.9105597,57860,171.0
1784279958.136971,58050,190.0
1784279958.3673844,58239,189.0
1784279958.6380873,58466,227.0
1784279958.9696913,58732,266.0
1784279959.2611766,58965,233.0
1784279959.6818264,59326,172.0
1784279959.871206,59496,170.0
1784279960.1148088,59710,214.0
1784279960.4122894,59983,273.0
1784279960.866818,60368,203.0
1784279961.1069562,60569,201.0
1784279962.268356,61501,224.0
1784279962.9860592,62059,173.0
1784279963.4471984,62436,210.0
1784279963.6585176,62608,172.0
1784279963.8774605,62784,176.0
1784279964.12365,62987,203.0
1784279964.3889658,63211,224.0
1784279964.829616,63584,214.0
1784279965.0578573,63765,181.0
1784279965.3169177,63966,201.0
1784279965.528122,64147,181.0
1784279965.7455406,64320,173.0
1784279966.2159178,64695,205.0
1784279966.4981992,64916,221.0
1784279966.7274427,65092,176.0
1784279966.9464662,65266,174.0
1784279967.1824598,65443,177.0
1784279967.4185762,65625,182.0
1784279967.6136885,65805,180.0
1784279967.867679,66010,205.0
1784279968.0750122,66172,162.0
1784279968.3381722,66388,216.0
1784279968.5431182,66559,171.0
1784279968.9735918,66915,171.0
1784279969.1818244,67085,170.0
1784279969.5978458,67408,161.0
1784279969.893672,67636,228.0
1784279970.125555,67842,206.0
1784279970.5914924,68225,205.0
1784279970.7828326,68384,159.0
1784279970.9938762,68567,183.0
1784279971.2206967,68739,172.0
1784279971.5112374,68943,204.0
1784279971.7564173,69121,178.0
1784279972.730435,69840,165.0
1784279973.1649716,70200,183.0
1784279973.8481612,70713,177.0
1784279974.059965,70876,163.0
1784279974.3121748,71055,179.0
1784279974.521474,71217,162.0
1784279974.8166118,71419,202.0
1784279975.0670443,71593,174.0
1784279975.4664483,71905,151.0
1784279975.667744,72071,166.0
1784279975.8896604,72242,171.0
1784279976.1411536,72426,184.0
1784279976.353447,72589,163.0
1784279976.5647357,72747,158.0
1784279976.8076928,72930,183.0
1784279977.0090356,73099,169.0
1784279977.2302952,73284,185.0
1784279977.455025,73461,177.0
1784279977.8736477,73808,168.0
1784279978.1171517,73996,188.0
1784279978.3241293,74157,161.0
1784279978.7587273,74506,189.0
1784279978.980773,74683,177.0
1784279979.220572,74875,192.0
1784279979.4547014,75060,185.0
1784279979.6858308,75239,179.0
